DATE,STIOLD
1994-09-01,1925.03
1994-09-02,1925.51
1994-09-05,1928.98
1994-09-06,1936.02
1994-09-07,1930.69
1994-09-08,1912.34
1994-09-09,1899.25
1994-09-12,1885.57
1994-09-13,1898.07
1994-09-14,1900.89
1994-09-15,1889.06
1994-09-16,1904.67
1994-09-19,1894.4
1994-09-20,1906.94
1994-09-21,1899.15
1994-09-22,1893.68
1994-09-23,1906.77
1994-09-26,1901.78
1994-09-27,1894.94
1994-09-28,1928.17
1994-09-29,1947.72
1994-09-30,1932.72
1994-10-03,1954.34
1994-10-04,1972.77
1994-10-05,1981.95
1994-10-06,1955.87
1994-10-07,1946.18
1994-10-10,1918.87
1994-10-11,1956.4
1994-10-12,1977.52
1994-10-13,1966.95
1994-10-14,1984.33
1994-10-17,1986.79
1994-10-18,1983.1
1994-10-19,1969.91
1994-10-20,1984.08
1994-10-21,1987.24
1994-10-24,1998.0
1994-10-25,1985.46
1994-10-26,1986.29
1994-10-27,1973.66
1994-10-28,1976.46
1994-10-31,1994.59
1994-11-01,1980.05
1994-11-03,1966.49
1994-11-04,1968.76
1994-11-07,1952.55
1994-11-08,1950.1
1994-11-09,1971.81
1994-11-10,1955.41
1994-11-11,1938.98
1994-11-14,1946.39
1994-11-15,1959.56
1994-11-16,1962.49
1994-11-17,1974.82
1994-11-18,1959.06
1994-11-21,1938.44
1994-11-22,1889.16
1994-11-23,1842.52
1994-11-24,1855.57
1994-11-25,1861.82
1994-11-28,1861.21
1994-11-29,1856.35
1994-11-30,1866.47
1994-12-01,1854.1
1994-12-02,1815.76
1994-12-05,1821.68
1994-12-06,1817.31
1994-12-07,1808.58
1994-12-08,1784.34
1994-12-09,1748.84
1994-12-12,1740.79
1994-12-13,1735.63
1994-12-14,1769.05
1994-12-15,1816.39
1994-12-16,1810.91
1994-12-19,1831.25
1994-12-20,1827.22
1994-12-21,1852.17
1994-12-22,1865.45
1994-12-23,1864.54
1994-12-27,1863.92
1994-12-28,1859.22
1994-12-29,1860.63
1994-12-30,1853.98
1995-01-03,1857.83
1995-01-04,1860.16
1995-01-05,1862.17
1995-01-06,1842.53
1995-01-09,1812.78
1995-01-10,1783.47
1995-01-11,1783.95
1995-01-12,1738.27
1995-01-13,1716.29
1995-01-16,1741.68
1995-01-17,1750.58
1995-01-18,1729.78
1995-01-19,1711.65
1995-01-20,1666.06
1995-01-23,1584.51
1995-01-24,1587.72
1995-01-25,1623.28
1995-01-26,1652.59
1995-01-27,1670.28
1995-01-30,1706.17
1995-02-02,1730.99
1995-02-03,1740.04
1995-02-06,1762.58
1995-02-07,1749.75
1995-02-08,1730.15
1995-02-09,1724.02
1995-02-10,1716.47
1995-02-13,1733.76
1995-02-14,1725.86
1995-02-15,1744.91
1995-02-16,1757.34
1995-02-17,1754.77
1995-02-20,1744.67
1995-02-21,1736.43
1995-02-22,1717.1
1995-02-23,1730.34
1995-02-24,1755.49
1995-02-27,1734.58
1995-02-28,1772.96
1995-03-01,1760.34
1995-03-02,1758.1
1995-03-06,1746.75
1995-03-07,1746.84
1995-03-08,1709.52
1995-03-09,1724.26
1995-03-10,1715.84
1995-03-13,1711.09
1995-03-14,1694.59
1995-03-15,1716.53
1995-03-16,1714.69
1995-03-17,1732.2
1995-03-20,1736.64
1995-03-21,1733.99
1995-03-22,1724.59
1995-03-23,1731.08
1995-03-24,1719.9
1995-03-27,1733.31
1995-03-28,1748.95
1995-03-29,1754.59
1995-03-30,1747.34
1995-03-31,1753.9
1995-04-03,1725.1
1995-04-04,1721.24
1995-04-05,1740.55
1995-04-06,1736.32
1995-04-07,1722.04
1995-04-10,1707.7
1995-04-11,1713.39
1995-04-12,1719.98
1995-04-13,1725.73
1995-04-17,1720.17
1995-04-18,1712.63
1995-04-19,1701.56
1995-04-20,1719.51
1995-04-21,1746.2
1995-04-24,1751.64
1995-04-25,1750.62
1995-04-26,1735.5
1995-04-27,1727.02
1995-04-28,1739.14
1995-05-02,1728.87
1995-05-03,1730.89
1995-05-04,1749.21
1995-05-05,1744.94
1995-05-08,1752.29
1995-05-09,1774.82
1995-05-11,1845.82
1995-05-12,1877.23
1995-05-16,1874.29
1995-05-17,1859.33
1995-05-18,1854.31
1995-05-19,1832.76
1995-05-22,1839.06
1995-05-23,1873.96
1995-05-24,1868.81
1995-05-25,1861.44
1995-05-26,1853.5
1995-05-29,1834.15
1995-05-30,1842.27
1995-05-31,1862.66
1995-06-01,1886.15
1995-06-02,1888.59
1995-06-05,1917.93
1995-06-06,1881.56
1995-06-07,1860.59
1995-06-08,1848.96
1995-06-09,1837.47
1995-06-12,1823.83
1995-06-13,1822.79
1995-06-14,1829.14
1995-06-15,1838.99
1995-06-16,1822.54
1995-06-19,1820.62
1995-06-20,1807.49
1995-06-21,1803.08
1995-06-22,1781.98
1995-06-23,1781.09
1995-06-26,1783.34
1995-06-27,1781.42
1995-06-28,1764.58
1995-06-29,1760.79
1995-06-30,1770.81
1995-07-03,1770.37
1995-07-04,1782.74
1995-07-05,1807.4
1995-07-06,1799.04
1995-07-07,1831.63
1995-07-10,1857.49
1995-07-11,1826.46
1995-07-12,1830.29
1995-07-13,1839.9
1995-07-14,1839.46
1995-07-17,1827.99
1995-07-18,1823.34
1995-07-19,1804.58
1995-07-20,1797.42
1995-07-21,1800.0
1995-07-24,1793.48
1995-07-25,1806.94
1995-07-26,1805.22
1995-07-27,1807.06
1995-07-28,1813.83
1995-07-31,1806.29
1995-08-01,1788.33
1995-08-02,1797.32
1995-08-03,1792.06
1995-08-04,1774.27
1995-08-07,1751.8
1995-08-08,1737.05
1995-08-10,1744.22
1995-08-11,1734.38
1995-08-14,1720.24
1995-08-15,1712.15
1995-08-16,1712.89
1995-08-17,1733.44
1995-08-18,1761.33
1995-08-21,1753.96
1995-08-22,1755.71
1995-08-23,1754.0
1995-08-24,1738.47
1995-08-25,1751.2
1995-08-28,1758.71
1995-08-29,1749.65
1995-08-30,1752.81
1995-08-31,1764.14
1995-09-01,1772.96
1995-09-04,1763.67
1995-09-05,1763.86
1995-09-06,1759.24
1995-09-07,1768.16
1995-09-08,1775.41
1995-09-11,1777.28
1995-09-12,1774.44
1995-09-13,1782.92
1995-09-14,1782.5
1995-09-15,1799.92
1995-09-18,1795.83
1995-09-19,1779.05
1995-09-20,1773.17
1995-09-21,1764.41
1995-09-22,1771.0
1995-09-25,1775.86
1995-09-26,1765.91
1995-09-27,1761.14
1995-09-28,1759.48
1995-09-29,1768.18
1995-10-02,1767.52
1995-10-03,1766.79
1995-10-04,1786.13
1995-10-05,1805.9
1995-10-06,1804.5
1995-10-09,1803.43
1995-10-10,1781.46
1995-10-11,1782.28
1995-10-12,1788.22
1995-10-13,1791.79
1995-10-16,1780.62
1995-10-17,1773.33
1995-10-18,1775.76
1995-10-19,1767.89
1995-10-20,1772.72
1995-10-24,1743.6
1995-10-25,1754.78
1995-10-26,1753.76
1995-10-27,1750.03
1995-10-30,1748.53
1995-10-31,1759.55
1995-11-01,1751.36
1995-11-02,1747.02
1995-11-03,1749.14
1995-11-06,1749.31
1995-11-07,1741.42
1995-11-08,1743.6
1995-11-09,1733.52
1995-11-10,1717.94
1995-11-13,1711.98
1995-11-14,1708.77
1995-11-15,1712.08
1995-11-16,1719.55
1995-11-17,1721.23
1995-11-20,1732.07
1995-11-21,1744.23
1995-11-22,1748.44
1995-11-23,1743.28
1995-11-24,1742.53
1995-11-27,1748.8
1995-11-28,1761.43
1995-11-29,1770.27
1995-11-30,1777.81
1995-12-01,1783.43
1995-12-04,1821.23
1995-12-05,1829.36
1995-12-06,1824.48
1995-12-07,1828.03
1995-12-08,1817.03
1995-12-11,1818.2
1995-12-12,1823.11
1995-12-13,1830.33
1995-12-14,1861.27
1995-12-15,1862.84
1995-12-18,1846.17
1995-12-19,1845.43
1995-12-20,1871.92
1995-12-21,1894.87
1995-12-22,1913.1
1995-12-26,1902.27
1995-12-27,1902.85
1995-12-28,1892.67
1995-12-29,1917.17
1996-01-02,1911.25
1996-01-03,1961.02
1996-01-04,2004.96
1996-01-05,2009.1
1996-01-08,2015.07
1996-01-09,1993.05
1996-01-10,1988.72
1996-01-11,2002.85
1996-01-12,2030.53
1996-01-15,2038.65
1996-01-16,2029.15
1996-01-17,2026.18
1996-01-18,2015.13
1996-01-19,2038.01
1996-01-22,2071.59
1996-01-23,2076.15
1996-01-24,2071.09
1996-01-25,2089.67
1996-01-26,2095.68
1996-01-29,2072.51
1996-01-30,2078.47
1996-01-31,2110.83
1996-02-01,2116.68
1996-02-02,2138.08
1996-02-05,2163.11
1996-02-06,2148.18
1996-02-07,2138.38
1996-02-08,2139.55
1996-02-09,2116.38
1996-02-12,2081.81
1996-02-13,2093.33
1996-02-14,2091.23
1996-02-15,2121.6
1996-02-16,2133.76
1996-02-22,2124.37
1996-02-23,2132.96
1996-02-26,2128.14
1996-02-27,2105.69
1996-02-28,2106.66
1996-02-29,2106.21
1996-03-01,2096.25
1996-03-04,2107.73
1996-03-05,2117.09
1996-03-06,2119.26
1996-03-07,2076.61
1996-03-08,2066.16
1996-03-11,1978.15
1996-03-12,2014.83
1996-03-13,1966.3
1996-03-14,2003.89
1996-03-15,2028.03
1996-03-18,2023.86
1996-03-19,2064.38
1996-03-20,2045.34
1996-03-21,2091.95
1996-03-22,2084.69
1996-03-25,2088.57
1996-03-26,2080.9
1996-03-27,2075.27
1996-03-28,2068.47
1996-03-29,2066.71
1996-04-01,2045.99
1996-04-02,2048.5
1996-04-03,2060.01
1996-04-04,2072.72
1996-04-08,2032.08
1996-04-09,2058.22
1996-04-10,2071.38
1996-04-11,2070.61
1996-04-12,2067.18
1996-04-15,2065.01
1996-04-16,2087.17
1996-04-17,2084.44
1996-04-18,2076.64
1996-04-19,2079.43
1996-04-22,2064.25
1996-04-23,2036.85
1996-04-24,2035.85
1996-04-25,2033.44
1996-04-26,2053.57
1996-04-30,2065.87
1996-05-02,2061.32
1996-05-03,2049.0
1996-05-06,2035.11
1996-05-07,2036.83
1996-05-08,2024.57
1996-05-09,2034.61
1996-05-10,2029.13
1996-05-13,2037.74
1996-05-14,2028.0
1996-05-15,1984.97
1996-05-16,1991.42
1996-05-17,1984.85
1996-05-20,1974.22
1996-05-21,1974.33
1996-05-22,1983.47
1996-05-23,2003.22
1996-05-24,2023.42
1996-05-27,2020.69
1996-05-28,2016.83
1996-05-29,2007.04
1996-05-30,2001.58
1996-06-03,1993.59
1996-06-04,1983.86
1996-06-05,1989.0
1996-06-06,2009.01
1996-06-07,2008.61
1996-06-10,2013.63
1996-06-11,1997.72
1996-06-12,1984.82
1996-06-13,1962.87
1996-06-14,1966.8
1996-06-17,1959.82
1996-06-18,1964.27
1996-06-19,1978.08
1996-06-20,1990.28
1996-06-21,1996.51
1996-06-24,1984.05
1996-06-25,1985.89
1996-06-26,1977.54
1996-06-27,1973.57
1996-06-28,1979.72
1996-07-01,1976.0
1996-07-02,1973.48
1996-07-03,1959.92
1996-07-04,1956.39
1996-07-05,1957.16
1996-07-08,1924.14
1996-07-09,1919.25
1996-07-10,1928.09
1996-07-11,1918.15
1996-07-12,1902.36
1996-07-15,1884.83
1996-07-16,1878.62
1996-07-17,1888.86
1996-07-18,1885.92
1996-07-19,1901.87
1996-07-22,1879.96
1996-07-23,1865.38
1996-07-24,1844.08
1996-07-25,1838.9
1996-07-26,1829.32
1996-07-29,1810.58
1996-07-30,1790.94
1996-07-31,1808.61
1996-08-01,1831.79
1996-08-02,1853.47
1996-08-05,1872.81
1996-08-06,1856.06
1996-08-07,1859.25
1996-08-08,1858.97
1996-08-12,1851.0
1996-08-13,1839.71
1996-08-14,1834.13
1996-08-15,1834.16
1996-08-16,1835.3
1996-08-19,1839.66
1996-08-20,1859.06
1996-08-21,1889.74
1996-08-22,1892.93
1996-08-23,1893.02
1996-08-26,1881.26
1996-08-27,1881.38
1996-08-28,1874.46
1996-08-29,1876.04
1996-08-30,1872.79
1996-09-02,1853.56
1996-09-03,1833.87
1996-09-04,1838.49
1996-09-05,1852.04
1996-09-06,1836.07
1996-09-09,1839.17
1996-09-10,1849.13
1996-09-11,1845.94
1996-09-12,1851.23
1996-09-13,1860.15
1996-09-16,1874.89
1996-09-17,1904.08
1996-09-18,1897.13
1996-09-19,1909.85
1996-09-20,1898.21
1996-09-23,1879.33
1996-09-24,1876.82
1996-09-25,1882.4
1996-09-26,1887.27
1996-09-27,1887.34
1996-09-30,1893.76
1996-10-01,1876.27
1996-10-02,1871.75
1996-10-03,1867.24
1996-10-04,1865.42
1996-10-07,1833.52
1996-10-08,1825.44
1996-10-09,1841.77
1996-10-10,1827.14
1996-10-11,1805.3
1996-10-14,1791.49
1996-10-15,1798.53
1996-10-16,1810.6
1996-10-17,1805.77
1996-10-18,1812.43
1996-10-21,1791.8
1996-10-22,1794.7
1996-10-23,1808.65
1996-10-24,1824.76
1996-10-25,1834.04
1996-10-28,1828.45
1996-10-29,1813.06
1996-10-30,1828.31
1996-10-31,1827.26
1996-11-01,1809.63
1996-11-04,1817.4
1996-11-05,1817.36
1996-11-06,1827.96
1996-11-07,1842.58
1996-11-08,1853.56
1996-11-12,1869.4
1996-11-13,1889.88
1996-11-14,1915.4
1996-11-15,1921.43
1996-11-18,1913.46
1996-11-19,1913.42
1996-11-20,1938.99
1996-11-21,1958.55
1996-11-22,1968.83
1996-11-25,1971.09
1996-11-26,1986.85
1996-11-27,1988.11
1996-11-28,1971.4
1996-11-29,1956.02
1996-12-02,1977.4
1996-12-03,1977.6
1996-12-04,1982.48
1996-12-05,1995.4
1996-12-06,1958.81
1996-12-09,1963.62
1996-12-10,1985.45
1996-12-11,1981.33
1996-12-12,1956.7
1996-12-13,1953.0
1996-12-16,1973.76
1996-12-17,1961.47
1996-12-18,1963.96
1996-12-19,1965.08
1996-12-20,1968.97
1996-12-23,1964.01
1996-12-24,1961.01
1996-12-26,1961.66
1996-12-27,1966.82
1996-12-30,1988.75
1996-12-31,1991.68
1997-01-03,1999.39
1997-01-06,2023.46
1997-01-07,2025.99
1997-01-08,2042.58
1997-01-09,2045.66
1997-01-10,2030.37
1997-01-13,2012.54
1997-01-14,2001.58
1997-01-15,2017.86
1997-01-16,2013.19
1997-01-17,2053.27
1997-01-20,2071.34
1997-01-21,2058.96
1997-01-22,2058.59
1997-01-23,2071.39
1997-01-24,2054.56
1997-01-27,2040.68
1997-01-28,2030.11
1997-01-29,2041.54
1997-01-30,2050.54
1997-01-31,2055.44
1997-02-03,2060.59
1997-02-04,2047.02
1997-02-05,2043.65
1997-02-06,2055.33
1997-02-11,2069.45
1997-02-12,2102.49
1997-02-13,2120.09
1997-02-14,2127.99
1997-02-17,2129.81
1997-02-18,2110.7
1997-02-19,2112.79
1997-02-20,2118.06
1997-02-21,2101.58
1997-02-24,2064.54
1997-02-25,2067.4
1997-02-26,2071.29
1997-02-27,2058.81
1997-02-28,2057.61
1997-03-03,2050.01
1997-03-04,2051.04
1997-03-05,2049.3
1997-03-06,2046.26
1997-03-07,2051.44
1997-03-10,2046.03
1997-03-11,2055.87
1997-03-12,2034.77
1997-03-13,2012.5
1997-03-14,1985.31
1997-03-17,1987.15
1997-03-18,1961.97
1997-03-19,1959.26
1997-03-20,1935.16
1997-03-21,1906.1
1997-03-24,1923.35
1997-03-25,1947.27
1997-03-26,1938.52
1997-03-27,1920.65
1997-03-31,1894.82
1997-04-01,1895.54
1997-04-02,1918.82
1997-04-03,1912.07
1997-04-04,1923.09
1997-04-07,1933.27
1997-04-08,1955.71
1997-04-09,1949.46
1997-04-10,1927.49
1997-04-11,1899.86
1997-04-14,1871.63
1997-04-15,1872.03
1997-04-16,1890.74
1997-04-17,1884.74
1997-04-21,1883.7
1997-04-22,1891.26
1997-04-23,1882.8
1997-04-24,1858.59
1997-04-25,1847.59
1997-04-28,1814.59
1997-04-29,1808.12
1997-04-30,1822.28
1997-05-02,1846.44
1997-05-05,1867.22
1997-05-06,1904.32
1997-05-07,1929.33
1997-05-08,1920.26
1997-05-09,1953.28
1997-05-12,1986.18
1997-05-13,1986.34
1997-05-14,1986.35
1997-05-15,1943.01
1997-05-16,1931.74
1997-05-19,1924.51
1997-05-20,1951.24
1997-05-22,1953.78
1997-05-23,1948.86
1997-05-26,1954.83
1997-05-27,1959.25
1997-05-28,1958.62
1997-05-29,1955.56
1997-05-30,1959.5
1997-06-02,1968.07
1997-06-03,1962.49
1997-06-04,1960.33
1997-06-05,1958.6
1997-06-06,1978.14
1997-06-09,1972.13
1997-06-10,1948.85
1997-06-11,1935.69
1997-06-12,1919.57
1997-06-13,1920.27
1997-06-16,1916.17
1997-06-17,1919.94
1997-06-18,1914.92
1997-06-19,1928.6
1997-06-20,1927.71
1997-06-23,1948.54
1997-06-24,1944.35
1997-06-25,1943.96
1997-06-26,1932.65
1997-06-27,1906.93
1997-06-30,1921.48
1997-07-01,1923.95
1997-07-02,1921.79
1997-07-03,1926.08
1997-07-04,1938.23
1997-07-07,1961.94
1997-07-08,1981.3
1997-07-09,1944.76
1997-07-10,1920.62
1997-07-11,1930.58
1997-07-14,1916.04
1997-07-15,1909.88
1997-07-16,1911.15
1997-07-17,1927.41
1997-07-18,1934.24
1997-07-21,1952.76
1997-07-22,1947.62
1997-07-23,1970.38
1997-07-24,1978.61
1997-07-25,1988.31
1997-07-28,1974.57
1997-07-29,1963.97
1997-07-30,1943.39
1997-07-31,1950.18
1997-08-01,1939.88
1997-08-04,1932.68
1997-08-05,1958.36
1997-08-06,1989.25
1997-08-07,1975.68
1997-08-08,1969.75
1997-08-11,1909.81
1997-08-12,1931.55
1997-08-13,1920.62
1997-08-14,1922.05
1997-08-15,1928.5
1997-08-18,1886.3
1997-08-19,1885.49
1997-08-20,1923.49
1997-08-21,1918.66
1997-08-22,1914.1
1997-08-25,1906.41
1997-08-26,1896.04
1997-08-27,1879.24
1997-08-28,1795.26
1997-08-29,1743.96
1997-09-01,1677.94
1997-09-02,1681.73
1997-09-03,1723.39
1997-09-04,1735.9
1997-09-05,1805.11
1997-09-08,1830.18
1997-09-09,1875.54
1997-09-10,1877.06
1997-09-11,1836.0
1997-09-12,1838.42
1997-09-15,1841.23
1997-09-16,1819.01
1997-09-17,1819.88
1997-09-18,1803.72
1997-09-19,1801.73
1997-09-22,1789.62
1997-09-23,1783.42
1997-09-24,1778.46
1997-09-25,1812.04
1997-09-26,1822.85
1997-09-29,1831.58
1997-09-30,1861.05
1997-10-01,1839.25
1997-10-02,1826.29
1997-10-03,1812.75
1997-10-06,1779.72
1997-10-07,1769.01
1997-10-08,1784.5
1997-10-09,1766.35
1997-10-10,1789.32
1997-10-13,1783.28
1997-10-14,1785.95
1997-10-15,1760.32
1997-10-16,1737.37
1997-10-17,1747.98
1997-10-20,1698.9
1997-10-21,1664.19
1997-10-22,1612.16
1997-10-23,1539.99
1997-10-24,1533.48
1997-10-27,1522.42
1997-10-28,1382.07
1997-10-29,1477.5
1997-10-31,1507.51
1997-11-03,1615.55
1997-11-04,1612.98
1997-11-05,1619.27
1997-11-06,1618.6
1997-11-07,1582.37
1997-11-10,1554.81
1997-11-11,1570.42
1997-11-12,1561.58
1997-11-13,1555.67
1997-11-14,1565.82
1997-11-17,1584.51
1997-11-18,1573.39
1997-11-19,1549.06
1997-11-20,1531.27
1997-11-21,1544.67
1997-11-24,1574.31
1997-11-25,1543.85
1997-11-26,1559.74
1997-11-27,1582.54
1997-11-28,1583.79
1997-12-01,1589.76
1997-12-02,1622.04
1997-12-03,1599.85
1997-12-04,1598.14
1997-12-05,1609.28
1997-12-08,1647.03
1997-12-09,1628.25
1997-12-10,1599.15
1997-12-11,1545.01
1997-12-12,1525.1
1997-12-15,1484.99
1997-12-16,1452.07
1997-12-17,1485.42
1997-12-18,1519.73
1997-12-19,1500.39
1997-12-22,1475.27
1997-12-23,1483.55
1997-12-24,1480.77
1997-12-26,1477.86
1997-12-29,1463.59
1997-12-30,1490.26
1997-12-31,1507.65
1998-01-02,1496.29
1998-01-05,1476.38
1998-01-06,1427.8
1998-01-07,1371.92
1998-01-08,1262.94
1998-01-09,1174.6
1998-01-12,1082.74
1998-01-13,1185.66
1998-01-14,1239.86
1998-01-15,1221.09
1998-01-16,1249.0
1998-01-19,1350.94
1998-01-20,1336.39
1998-01-21,1331.11
1998-01-22,1285.82
1998-01-23,1267.03
1998-01-26,1270.6
1998-01-27,1274.24
1998-02-02,1478.51
1998-02-03,1443.1
1998-02-04,1426.28
1998-02-05,1454.54
1998-02-06,1488.58
1998-02-09,1473.85
1998-02-10,1475.61
1998-02-11,1494.89
1998-02-12,1461.21
1998-02-13,1434.97
1998-02-16,1380.27
1998-02-17,1414.19
1998-02-18,1447.49
1998-02-19,1451.78
1998-02-20,1455.55
1998-02-23,1458.03
1998-02-24,1461.67
1998-02-25,1476.88
1998-02-26,1496.58
1998-02-27,1507.85
1998-03-02,1497.84
1998-03-03,1471.43
1998-03-04,1450.8
1998-03-05,1427.76
1998-03-06,1430.36
1998-03-09,1418.46
1998-03-10,1431.01
1998-03-11,1452.94
1998-03-12,1471.72
1998-03-13,1467.58
1998-03-16,1462.44
1998-03-17,1481.99
1998-03-18,1497.17
1998-03-19,1553.75
1998-03-20,1533.86
1998-03-23,1514.41
1998-03-24,1510.98
1998-03-25,1522.57
1998-03-26,1511.84
1998-03-27,1523.24
1998-03-30,1509.15
1998-03-31,1484.39
1998-04-01,1459.52
1998-04-02,1443.78
1998-04-03,1410.8
1998-04-06,1407.92
1998-04-08,1418.27
1998-04-09,1438.98
1998-04-13,1435.1
1998-04-14,1418.65
1998-04-15,1400.86
1998-04-16,1373.36
1998-04-17,1373.63
1998-04-20,1369.77
1998-04-21,1361.98
1998-04-22,1343.52
1998-04-23,1346.26
1998-04-24,1341.62
1998-04-27,1333.52
1998-04-28,1342.23
1998-04-29,1356.11
1998-04-30,1354.06
1998-05-04,1337.46
1998-05-05,1328.28
1998-05-06,1304.85
1998-05-07,1295.9
1998-05-08,1291.94
1998-05-12,1279.72
1998-05-13,1234.98
1998-05-14,1213.71
1998-05-15,1231.9
1998-05-18,1197.96
1998-05-19,1198.73
1998-05-20,1199.52
1998-05-21,1229.14
1998-05-22,1231.93
1998-05-25,1225.78
1998-05-26,1222.97
1998-05-27,1194.34
1998-05-28,1174.43
1998-05-29,1167.52
1998-06-01,1142.9
1998-06-02,1127.43
1998-06-03,1150.49
1998-06-04,1122.28
1998-06-05,1101.9
1998-06-08,1066.73
1998-06-09,1062.1
1998-06-10,1040.76
1998-06-11,1049.82
1998-06-12,1033.57
1998-06-15,985.88
1998-06-16,967.23
1998-06-17,1015.46
1998-06-18,1054.87
1998-06-19,1046.51
1998-06-22,1013.01
1998-06-23,1001.09
1998-06-24,1001.82
1998-06-25,998.29
1998-06-26,1021.08
1998-06-29,1018.47
1998-06-30,1009.2
1998-07-01,1049.23
1998-07-02,1070.54
1998-07-03,1052.71
1998-07-06,1050.45
1998-07-07,1041.42
1998-07-08,1036.08
1998-07-09,1036.61
1998-07-10,1024.01
1998-07-13,1002.1
1998-07-14,1002.24
1998-07-15,1019.61
1998-07-16,1030.96
1998-07-17,1051.2
1998-07-20,1060.99
1998-07-21,1041.36
1998-07-22,1021.73
1998-07-23,1021.61
1998-07-24,1029.93
1998-07-27,1025.89
1998-07-28,1021.59
1998-07-29,1009.77
1998-07-30,1004.65
1998-07-31,1014.96
1998-08-03,1007.77
1998-08-04,1006.93
1998-08-05,991.61
1998-08-06,1005.25
1998-08-07,990.01
1998-08-11,961.16
1998-08-12,954.93
1998-08-13,921.91
1998-08-14,922.74
1998-08-17,892.34
1998-08-18,895.93
1998-08-19,905.67
1998-08-20,907.53
1998-08-21,908.11
1998-08-24,887.69
1998-08-25,888.73
1998-08-26,906.15
1998-08-27,909.06
1998-08-28,885.26
1998-08-31,856.43
1998-09-01,823.33
1998-09-02,827.85
1998-09-03,812.7
1998-09-04,805.04
1998-09-07,862.1
1998-09-08,868.68
1998-09-09,885.46
1998-09-10,865.0
1998-09-11,853.19
1998-09-14,877.83
1998-09-15,902.28
1998-09-16,946.75
1998-09-17,941.42
1998-09-18,912.74
1998-09-21,882.59
1998-09-22,896.32
1998-09-23,900.99
1998-09-24,931.98
1998-09-25,923.92
1998-09-28,930.53
1998-09-29,938.51
1998-09-30,939.65
1998-10-01,916.02
1998-10-02,899.99
1998-10-05,883.86
1998-10-06,891.48
1998-10-07,921.57
1998-10-08,950.96
1998-10-09,976.65
1998-10-12,1016.6
1998-10-13,1015.64
1998-10-14,985.78
1998-10-15,1024.75
1998-10-16,1119.6
1998-10-20,1108.75
1998-10-21,1140.91
1998-10-22,1117.5
1998-10-23,1113.59
1998-10-26,1113.5
1998-10-27,1153.6
1998-10-28,1180.22
1998-10-29,1185.65
1998-10-30,1204.62
1998-11-02,1263.14
1998-11-03,1263.47
1998-11-04,1301.05
1998-11-05,1299.52
1998-11-06,1283.76
1998-11-09,1219.28
1998-11-10,1172.06
1998-11-11,1236.82
1998-11-12,1197.19
1998-11-13,1206.91
1998-11-16,1241.74
1998-11-17,1235.76
1998-11-18,1271.7
1998-11-19,1316.55
1998-11-20,1347.9
1998-11-23,1376.94
1998-11-24,1412.9
1998-11-25,1390.51
1998-11-26,1390.7
1998-11-27,1394.76
1998-11-30,1416.55
1998-12-01,1368.7
1998-12-02,1383.59
1998-12-03,1343.43
1998-12-04,1357.13
1998-12-07,1376.82
1998-12-08,1393.61
1998-12-09,1424.59
1998-12-10,1439.88
1998-12-11,1411.27
1998-12-14,1379.5
1998-12-15,1368.29
1998-12-16,1359.1
1998-12-17,1366.19
1998-12-18,1405.96
1998-12-21,1397.73
1998-12-22,1412.4
1998-12-23,1384.53
1998-12-24,1392.75
1998-12-28,1381.27
1998-12-29,1378.45
1998-12-30,1394.7
1998-12-31,1392.73
1999-01-04,1400.11
1999-01-05,1386.24
1999-01-06,1464.97
1999-01-07,1517.88
1999-01-08,1545.18
1999-01-11,1543.08
1999-01-12,1536.98
1999-01-13,1506.06
1999-01-14,1476.39
1999-01-15,1499.81
1999-01-18,1547.1
1999-01-20,1548.27
1999-01-21,1504.06
1999-01-22,1478.75
1999-01-25,1398.02
1999-01-26,1417.14
1999-01-27,1457.44
1999-01-28,1426.02
1999-01-29,1428.14
1999-02-01,1406.87
1999-02-02,1386.59
1999-02-03,1366.79
1999-02-04,1378.9
1999-02-05,1360.18
1999-02-08,1336.88
1999-02-09,1306.37
1999-02-10,1286.56
1999-02-11,1357.17
1999-02-12,1354.85
1999-02-15,1361.15
1999-02-18,1335.01
1999-02-19,1374.31
1999-02-22,1400.18
1999-02-23,1400.43
1999-02-24,1410.98
1999-02-25,1410.22
1999-02-26,1411.91
1999-03-01,1422.85
1999-03-02,1418.61
1999-03-03,1415.81
1999-03-04,1433.41
1999-03-05,1449.66
1999-03-08,1451.84
1999-03-09,1440.52
1999-03-10,1469.53
1999-03-11,1471.73
1999-03-12,1485.74
1999-03-15,1494.19
1999-03-16,1489.54
1999-03-17,1470.16
1999-03-18,1466.07
1999-03-19,1472.99
1999-03-22,1497.68
1999-03-23,1492.87
1999-03-24,1482.36
1999-03-25,1500.37
1999-03-26,1497.5
1999-03-30,1518.08
1999-03-31,1518.31
1999-04-01,1545.19
1999-04-05,1581.6
1999-04-06,1606.15
1999-04-07,1622.32
1999-04-08,1641.61
1999-04-09,1665.26
1999-04-12,1661.28
1999-04-13,1679.98
1999-04-14,1702.73
1999-04-15,1706.13
1999-04-16,1769.92
1999-04-19,1842.31
1999-04-20,1809.48
1999-04-21,1842.33
1999-04-22,1862.39
1999-04-23,1865.28
1999-04-26,1869.62
1999-04-27,1876.39
1999-04-28,1837.16
1999-04-29,1818.49
1999-04-30,1886.19
1999-05-03,1898.24
1999-05-04,1931.9
1999-05-05,1965.18
1999-05-06,1974.64
