DATE,LMNUF1M
2006-01-01,0.723963873444228
2006-02-01,0.708258731530809
2006-03-01,0.696974583555408
2006-04-01,0.690281525370404
2006-05-01,0.696715183457933
2006-06-01,0.678716008596586
2006-07-01,0.674369734601782
2006-08-01,0.657796638624477
2006-09-01,0.645752415729351
2006-10-01,0.645155040397211
2006-11-01,0.636407402336585
2006-12-01,0.630639175282694
2007-01-01,0.633086432716461
2007-02-01,0.6408036687978
2007-03-01,0.65309030374833
2007-04-01,0.676505829046092
2007-05-01,0.705677177336545
2007-06-01,0.734160709090023
2007-07-01,0.770907269155776
2007-08-01,0.778859639788987
2007-09-01,0.802490270012619
2007-10-01,0.83898715211932
2007-11-01,0.891474498994412
2007-12-01,0.907474934027834
2008-01-01,0.947123448753069
2008-02-01,0.957791779360535
2008-03-01,0.977854231761257
2008-04-01,1.02261492848692
2008-05-01,1.07914710640373
2008-06-01,1.16830058149463
2008-07-01,1.21524907416953
2008-08-01,1.29277830538067
2008-09-01,1.42190802759633
2008-10-01,1.54812704155845
2008-11-01,1.49952756049017
2008-12-01,1.45601311939327
2009-01-01,1.4673306549229
2009-02-01,1.44394797215729
2009-03-01,1.39221782530728
2009-04-01,1.34995928042457
2009-05-01,1.24986538353843
2009-06-01,1.1853971305505
2009-07-01,1.15554985900477
2009-08-01,1.10222900444216
2009-09-01,1.0775099308873
2009-10-01,1.06323667256811
2009-11-01,1.03544253761196
2009-12-01,1.02512955021856
2010-01-01,1.02047880709399
2010-02-01,1.02470734684804
2010-03-01,1.04133245410388
2010-04-01,1.05876006068223
2010-05-01,1.09857476832306
2010-06-01,1.10202011973064
2010-07-01,1.09659594159096
2010-08-01,1.09270343826189
2010-09-01,1.07081621632936
2010-10-01,0.996066493980508
2010-11-01,0.952752843517819
2010-12-01,0.933165068431894
2011-01-01,0.891761346734027
2011-02-01,0.872023060628718
2011-03-01,0.856086988758921
2011-04-01,0.859541058678556
2011-05-01,0.88112171556462
2011-06-01,0.915659364298612
2011-07-01,0.973556837711002
2011-08-01,1.04577062365076
2011-09-01,1.09101705118574
2011-10-01,1.08231737920426
2011-11-01,0.992420745787889
2011-12-01,0.929826819280512
2012-01-01,0.897315263445482
2012-02-01,0.857777084705792
2012-03-01,0.835386464250045
2012-04-01,0.829736043765718
2012-05-01,0.841791968136712
2012-06-01,0.808219734203658
2012-07-01,0.778031723479606
2012-08-01,0.756255526760539
2012-09-01,0.737157743071477
