DATE,LF99TRUU Index
2013-07-08,94.221672
2013-07-09,92.270752
2013-07-10,91.545631
2013-07-11,90.290482
2013-07-12,90.360069
2013-07-15,93.794182
2013-07-16,92.961975
2013-07-17,92.038704
2013-07-18,91.240486
2013-07-19,89.929207
2013-07-22,88.971878
2013-07-23,88.195007
2013-07-24,87.524353
2013-07-25,89.434364
2013-07-26,89.820518
2013-07-29,89.052582
2013-07-30,87.955093
2013-07-31,87.961739
2013-08-01,88.141487
2013-08-02,87.801277
2013-08-05,87.757515
2013-08-06,87.146309
2013-08-07,87.770905
2013-08-08,87.336761
2013-08-09,87.688675
2013-08-12,87.780136
2013-08-13,87.948708
2013-08-14,87.100006
2013-08-15,89.145081
2013-08-16,89.129868
2013-08-19,89.479515
2013-08-20,90.23909
2013-08-21,89.948341
2013-08-22,90.561615
2013-08-23,90.222992
2013-08-26,89.715858
2013-08-27,89.618614
2013-08-28,90.162811
2013-08-29,89.876984
2013-08-30,89.45121
2013-09-03,90.504166
2013-09-04,89.937012
2013-09-05,91.041122
2013-09-06,90.260391
2013-09-09,90.472595
2013-09-10,90.779823
2013-09-11,90.303505
2013-09-12,90.035851
2013-09-13,91.244362
2013-09-16,90.57972
2013-09-17,90.324753
2013-09-18,88.087364
2013-09-19,86.396164
2013-09-20,86.28653
2013-09-23,86.204712
2013-09-24,86.268852
2013-09-25,85.438293
2013-09-26,85.803314
2013-09-27,86.056816
2013-09-30,86.157906
2013-10-01,86.809761
2013-10-02,85.662659
2013-10-03,84.600761
2013-10-04,84.743416
2013-10-07,85.09523
2013-10-08,84.519745
2013-10-09,84.253326
2013-10-10,83.99559
2013-10-11,83.670502
2013-10-15,83.52446
2013-10-16,82.7827
2013-10-17,80.344948
2013-10-18,80.436592
2013-10-21,80.227074
2013-10-22,79.421036
2013-10-23,79.482941
2013-10-24,78.317009
2013-10-25,78.741669
2013-10-28,78.534843
2013-10-29,77.624161
2013-10-30,76.681137
2013-10-31,74.703339
2013-11-01,76.460243
2013-11-04,75.620789
2013-11-05,75.452965
2013-11-06,74.717049
2013-11-07,74.604965
2013-11-08,75.627007
2013-11-12,75.834259
2013-11-13,75.413956
2013-11-14,73.945663
2013-11-15,74.857285
2013-11-18,73.401001
2013-11-19,73.260849
2013-11-20,73.058685
2013-11-21,72.826225
2013-11-22,72.585907
2013-11-25,71.510056
2013-11-26,71.38855
2013-11-27,70.789047
2013-11-29,70.272163
2013-12-02,71.367058
2013-12-03,71.364059
2013-12-04,71.896736
2013-12-05,72.108421
2013-12-06,72.728935
2013-12-09,72.289536
2013-12-10,70.99762
2013-12-11,70.204971
2013-12-12,70.822395
2013-12-13,71.368759
2013-12-16,72.125229
2013-12-17,70.953949
2013-12-18,70.461601
2013-12-19,70.238335
2013-12-20,70.819305
2013-12-23,71.968452
2013-12-24,72.565346
2013-12-26,72.456635
2013-12-27,72.435669
2013-12-30,71.501549
2013-12-31,69.688789
2014-01-02,69.358398
2014-01-03,67.082527
2014-01-06,67.642799
2014-01-07,67.1511
2014-01-08,65.322136
2014-01-09,64.679207
2014-01-10,65.353912
2014-01-13,66.017929
2014-01-14,65.049156
2014-01-15,62.238544
2014-01-16,62.433651
2014-01-17,62.194191000000004
2014-01-21,62.62006
2014-01-22,62.709675
2014-01-23,64.21254
2014-01-24,66.7117
2014-01-27,66.611961
2014-01-28,66.485886
2014-01-29,66.394753
2014-01-30,68.524284
2014-01-31,65.252441
2014-02-03,67.575676
2014-02-04,68.829971
2014-02-05,67.84063
2014-02-06,66.490669
2014-02-07,65.897461
2014-02-10,65.1436
2014-02-11,64.323532
2014-02-12,62.892132
2014-02-13,63.436935
2014-02-14,64.128235
2014-02-18,64.588356
2014-02-19,63.882519
2014-02-20,62.703346
2014-02-21,62.634617
2014-02-24,62.399536
2014-02-25,62.245201
2014-02-26,61.394665
2014-02-27,61.209293
2014-02-28,59.322842
2014-03-03,63.279911
2014-03-04,62.099186
2014-03-05,61.593048
2014-03-06,61.401726
2014-03-07,60.607655
2014-03-10,61.257259
2014-03-11,61.543194
2014-03-12,62.686951
2014-03-13,62.837048
2014-03-14,62.462204
2014-03-17,63.978039
2014-03-18,63.849789
2014-03-19,62.164452
2014-03-20,61.612282
2014-03-21,60.036003
2014-03-24,60.106731
2014-03-25,59.710293
2014-03-26,59.158741
2014-03-27,59.223671
2014-03-28,58.796055
2014-03-31,59.888149
2014-04-01,61.399857
2014-04-02,60.218872
2014-04-03,59.664162
2014-04-04,59.074249
2014-04-07,59.054733
2014-04-08,58.900917
2014-04-09,58.842606
2014-04-10,59.085045
2014-04-11,59.218014
2014-04-14,59.183231
2014-04-15,58.526958
2014-04-16,57.585464
2014-04-17,57.692951
2014-04-21,58.260086
2014-04-22,58.400688
2014-04-23,58.469086
2014-04-24,58.953766
2014-04-25,59.013123
2014-04-28,58.444714
2014-04-29,60.176147
2014-04-30,57.643932
2014-05-01,57.332535
2014-05-02,57.006462
2014-05-05,56.5966
2014-05-06,56.627476
2014-05-07,56.678722
2014-05-08,56.280106
2014-05-09,56.377705
2014-05-12,56.061466
2014-05-13,57.035557
2014-05-14,57.076702
2014-05-15,57.769245
2014-05-16,57.710358
2014-05-19,57.285992
2014-05-20,57.354565
2014-05-21,58.02951
2014-05-22,57.829346
2014-05-23,58.359657
2014-05-27,57.824711
2014-05-28,58.036144
2014-05-29,57.382015
2014-05-30,54.634678
2014-06-02,56.848995
2014-06-03,56.030022
2014-06-04,55.982937
2014-06-05,55.601517
2014-06-06,54.873486
2014-06-09,54.666721
2014-06-10,54.490303
2014-06-11,54.810688
2014-06-12,54.572502
2014-06-13,56.890251
2014-06-16,58.656418
2014-06-17,58.732433
2014-06-18,58.587307
2014-06-19,58.108826
2014-06-20,57.716946
2014-06-23,57.309444
2014-06-24,57.229362
2014-06-25,56.602131
2014-06-26,56.871334
2014-06-27,57.615089
2014-06-30,58.109097
2014-07-01,56.783939
2014-07-02,56.418148
2014-07-03,56.394707
2014-07-07,55.898571
2014-07-08,56.993568
2014-07-09,57.307117
2014-07-10,57.587215
2014-07-11,57.750023
2014-07-14,58.938454
2014-07-15,60.006897
2014-07-16,60.280937
2014-07-17,59.538734
2014-07-18,60.449852
2014-07-21,60.470547
2014-07-22,60.018608
2014-07-23,59.555351
2014-07-24,59.051533
2014-07-25,59.3293
2014-07-28,59.447983
2014-07-29,59.513744
2014-07-30,59.142738
2014-07-31,57.674679
2014-08-01,59.041237
2014-08-04,60.131264
2014-08-05,60.279232
2014-08-06,60.97681
2014-08-07,62.051704
2014-08-08,62.941372
2014-08-11,63.33313
2014-08-12,63.038288
2014-08-13,63.796173
2014-08-14,63.438534
2014-08-15,62.057812
2014-08-18,62.608219
2014-08-19,62.677517
2014-08-20,63.454132
2014-08-21,61.79678
2014-08-22,62.270428
2014-08-25,62.574738
2014-08-26,62.174152
2014-08-27,61.667412
2014-08-28,61.823158
2014-08-29,61.646751
2014-09-02,62.776741
2014-09-03,62.817142
2014-09-04,64.587677
2014-09-05,64.376091
2014-09-08,64.668755
2014-09-09,65.465431
2014-09-10,66.059982
2014-09-11,66.059853
2014-09-12,66.617477
2014-09-15,68.982094
2014-09-16,68.86824
2014-09-17,68.199074
2014-09-18,68.183807
2014-09-19,68.100952
2014-09-22,68.4198
2014-09-23,68.81105
2014-09-24,69.477661
2014-09-25,69.436661
2014-09-26,70.755188
2014-09-29,72.882454
2014-09-30,71.889793
2014-10-01,72.449867
2014-10-02,73.321487
2014-10-03,73.076408
2014-10-06,72.209465
2014-10-07,71.640762
2014-10-08,71.080154
2014-10-09,70.949181
2014-10-10,72.125191
2014-10-14,74.105606
2014-10-15,70.953239
2014-10-16,73.699677
2014-10-17,72.989998
2014-10-20,72.684814
2014-10-21,72.132774
2014-10-22,72.468369
2014-10-23,72.418571
2014-10-24,72.53952
2014-10-27,72.450623
2014-10-28,72.670395
2014-10-29,73.716141
2014-10-30,74.3424
2014-10-31,74.142281
2014-11-03,75.557663
2014-11-04,76.0355
2014-11-05,76.094444
2014-11-06,76.25518
2014-11-07,76.109406
2014-11-10,76.691246
2014-11-12,76.681557
2014-11-13,75.692917
2014-11-14,76.696419
2014-11-17,79.85569
2014-11-18,81.03933
2014-11-19,81.809868
2014-11-20,81.344391
2014-11-21,80.367218
2014-11-24,80.418755
2014-11-25,79.750198
2014-11-26,79.432243
2014-11-28,76.935867
2014-12-01,81.277657
2014-12-02,82.520035
2014-12-03,82.510422
2014-12-04,82.433594
2014-12-05,83.971107
2014-12-08,83.65654
2014-12-09,83.646759
2014-12-10,82.102615
2014-12-11,83.25885
2014-12-12,84.062393
2014-12-15,87.322815
2014-12-16,88.798058
2014-12-17,89.173027
2014-12-18,86.674202
2014-12-19,85.876297
2014-12-22,85.435699
2014-12-23,86.337372
2014-12-24,86.973244
2014-12-26,86.753632
2014-12-29,87.642586
2014-12-30,87.268105
2014-12-31,84.758598
2015-01-02,84.484901
2015-01-05,85.369431
2015-01-06,86.380997
2015-01-07,85.725891
2015-01-08,84.89064
2015-01-09,85.195663
2015-01-12,86.009041
2015-01-13,86.74205
2015-01-14,88.19754
2015-01-15,87.827629
2015-01-16,87.612419
2015-01-20,88.006439
2015-01-21,87.69268
2015-01-22,86.132996
2015-01-23,85.846771
2015-01-26,86.050072
2015-01-27,85.352547
2015-01-28,86.236847
2015-01-29,85.894714
2015-01-30,85.68718
2015-02-02,88.183792
2015-02-03,86.500671
2015-02-04,85.263702
2015-02-05,85.238411
2015-02-06,83.9561
2015-02-09,82.04052
2015-02-10,81.342194
2015-02-11,80.93692
2015-02-12,79.785233
2015-02-13,81.060127
2015-02-17,80.932922
2015-02-18,80.620567
2015-02-19,79.204887
2015-02-20,78.900383
2015-02-23,78.383278
2015-02-24,78.262451
2015-02-25,78.303375
2015-02-26,78.674721
2015-02-27,78.425385
2015-03-02,79.209312
2015-03-03,80.142418
2015-03-04,79.570038
2015-03-05,80.152794
2015-03-06,79.557648
2015-03-09,80.500534
2015-03-10,81.86541
2015-03-11,82.463844
2015-03-12,82.093002
2015-03-13,81.524742
2015-03-16,85.51535
2015-03-17,88.161362
2015-03-18,88.404884
2015-03-19,88.075851
2015-03-20,86.960258
2015-03-23,87.426956
2015-03-24,87.317612
2015-03-25,87.049179
2015-03-26,86.876366
2015-03-27,86.64743
2015-03-30,87.269348
2015-03-31,84.518501
2015-04-01,85.699158
2015-04-02,84.474358
2015-04-03,84.784744
2015-04-06,84.825066
2015-04-07,83.330971
2015-04-08,83.891548
2015-04-09,82.869095
2015-04-10,82.429001
2015-04-13,83.129684
2015-04-14,83.561264
2015-04-15,83.299713
2015-04-16,83.428978
2015-04-17,83.9785
2015-04-20,83.972977
2015-04-21,83.601349
2015-04-22,83.285416
2015-04-23,83.101547
2015-04-24,82.885223
2015-04-27,83.080147
2015-04-28,82.991447
2015-04-29,83.768951
2015-04-30,82.787613
2015-05-01,82.757843
2015-05-04,83.036133
2015-05-05,82.98587
2015-05-06,82.846443
2015-05-07,82.975769
2015-05-08,82.866249
2015-05-11,82.752556
2015-05-12,83.273804
2015-05-13,82.583122
2015-05-14,81.808701
2015-05-15,82.148689
2015-05-18,81.637054
2015-05-19,82.364243
2015-05-20,83.611481
2015-05-21,84.500969
2015-05-22,84.835258
2015-05-26,84.674248
2015-05-27,83.31881
2015-05-28,83.144852
2015-05-29,83.17585
2015-06-01,86.820869
2015-06-02,87.682831
2015-06-03,87.434174
2015-06-04,87.503151
2015-06-05,87.443962
2015-06-08,87.885246
2015-06-09,88.506325
2015-06-10,89.413597
2015-06-11,89.825546
2015-06-12,91.49131
2015-06-15,93.330803
2015-06-16,94.052032
2015-06-17,93.910706
2015-06-18,94.652443
2015-06-19,95.257973
2015-06-22,95.365326
2015-06-23,94.943024
2015-06-24,94.645279
2015-06-25,94.745895
2015-06-26,95.06321
2015-06-29,100.440285
2015-06-30,98.263191
2015-07-01,97.594307
2015-07-02,97.161804
2015-07-06,98.059448
2015-07-07,98.061157
2015-07-08,98.441086
2015-07-09,98.584785
2015-07-10,98.685951
2015-07-13,99.504051
2015-07-14,99.711151
2015-07-15,100.940826
2015-07-16,102.264908
2015-07-17,101.849838
2015-07-20,102.142532
2015-07-21,102.540131
2015-07-22,102.255852
2015-07-23,102.610619
2015-07-24,103.653511
2015-07-27,104.452568
2015-07-28,104.857933
2015-07-29,104.959381
2015-07-30,104.872169
2015-07-31,103.533966
2015-08-03,104.926468
2015-08-04,106.187965
2015-08-05,106.681084
2015-08-06,107.598793
2015-08-07,108.384178
2015-08-10,108.246635
2015-08-11,108.552773
2015-08-12,110.414009
2015-08-13,111.18885
2015-08-14,111.341942
2015-08-17,112.139137
2015-08-18,113.527145
2015-08-19,112.43605
2015-08-20,113.575439
2015-08-21,113.765594
2015-08-24,116.85997
2015-08-25,116.410233
2015-08-26,115.973557
2015-08-27,114.622742
2015-08-28,115.69339
2015-08-31,116.393738
2015-09-01,117.636665
2015-09-02,117.588554
2015-09-03,116.418846
2015-09-04,115.778442
2015-09-08,115.876701
2015-09-09,114.359283
2015-09-10,114.336334
2015-09-11,114.424583
2015-09-14,115.227654
2015-09-15,115.687592
2015-09-16,115.076775
2015-09-17,113.869293
2015-09-18,113.86692
2015-09-21,114.077225
2015-09-22,113.960869
2015-09-23,114.776985
2015-09-24,115.820671
2015-09-25,115.8162
2015-09-28,117.597092
2015-09-29,119.389763
2015-09-30,119.704102
2015-10-01,120.274109
2015-10-02,119.889168
2015-10-05,120.241112
2015-10-06,119.724846
2015-10-07,118.690872
2015-10-08,118.598656
2015-10-09,117.612755
2015-10-13,118.045715
2015-10-14,117.097282
2015-10-15,118.333267
2015-10-16,116.720825
2015-10-19,116.100838
2015-10-20,115.919617
2015-10-21,114.867599
2015-10-22,113.55426
2015-10-23,112.625763
2015-10-26,112.861435
2015-10-27,110.407928
2015-10-28,111.234314
2015-10-29,111.527611
2015-10-30,112.72641
2015-11-02,113.418724
2015-11-03,112.382133
2015-11-04,109.349564
2015-11-05,108.83976
2015-11-06,108.764572
2015-11-09,108.908806
2015-11-10,107.696426
2015-11-12,107.096214
2015-11-13,107.078949
2015-11-16,109.132507
2015-11-17,108.635414
2015-11-18,108.940834
2015-11-19,108.518433
2015-11-20,108.949135
2015-11-23,108.168945
2015-11-24,108.433548
2015-11-25,108.478012
2015-11-27,108.424171
2015-11-30,107.974197
2015-12-01,106.556877
2015-12-02,106.277084
2015-12-03,107.542
2015-12-04,107.294212
2015-12-07,105.955162
2015-12-08,107.923195
2015-12-09,107.362984
2015-12-10,108.214981
2015-12-11,109.114296
2015-12-14,115.022346
2015-12-15,117.83226
2015-12-16,117.786751
2015-12-17,116.534416
2015-12-18,117.688957
2015-12-21,118.300095
2015-12-22,119.080292
2015-12-23,119.554436
2015-12-24,119.255089
2015-12-28,119.187569
2015-12-29,119.532562
2015-12-30,119.821007
2015-12-31,117.839516
2016-01-04,119.497726
2016-01-05,120.362022
2016-01-06,118.501251
2016-01-07,121.719444
2016-01-08,121.300972
2016-01-11,121.83078
2016-01-12,123.538155
2016-01-13,125.809059
2016-01-14,129.14212
2016-01-15,131.439575
2016-01-19,134.934509
2016-01-20,140.71817
2016-01-21,143.548965
2016-01-22,140.375977
2016-01-25,141.446899
2016-01-26,142.001495
2016-01-27,143.200592
2016-01-28,143.989456
2016-01-29,142.933044
2016-02-01,145.048584
2016-02-02,146.966171
2016-02-03,147.254074
2016-02-04,147.273056
2016-02-05,146.62294
2016-02-08,150.632996
2016-02-09,154.916565
2016-02-10,154.598129
2016-02-11,158.516403
2016-02-12,162.146759
2016-02-16,155.335144
2016-02-17,156.319672
2016-02-18,151.934875
2016-02-19,153.615433
2016-02-22,149.275101
2016-02-23,148.05162
2016-02-24,149.266357
2016-02-25,148.218079
2016-02-26,146.194321
2016-02-29,146.677383
2016-03-01,144.461533
2016-03-02,140.894028
2016-03-03,140.129868
2016-03-04,138.184341
2016-03-07,135.884003
2016-03-08,135.731934
2016-03-09,135.499649
2016-03-10,133.550339
2016-03-11,128.572784
2016-03-14,124.95195
2016-03-15,124.98658
2016-03-16,124.228111
2016-03-17,123.427505
2016-03-18,123.155334
2016-03-21,122.015999
2016-03-22,120.071213
2016-03-23,118.619736
2016-03-24,118.972
2016-03-28,119.024246
2016-03-29,119.29142
2016-03-30,118.023071
2016-03-31,115.146957
2016-04-01,112.231331
2016-04-04,111.52578
2016-04-05,111.628433
2016-04-06,111.435326
2016-04-07,110.934204
2016-04-08,111.002678
2016-04-11,110.168686
2016-04-12,108.967377
2016-04-13,107.550049
2016-04-14,106.962257
2016-04-15,105.684135
2016-04-18,106.416389
2016-04-19,104.008156
2016-04-20,102.179932
2016-04-21,100.141464
2016-04-22,99.185989
2016-04-25,99.724037
2016-04-26,98.538208
2016-04-27,97.25956
2016-04-28,96.464523
2016-04-29,97.628708
2016-05-02,94.541245
2016-05-03,94.701752
2016-05-04,95.737541
2016-05-05,96.086426
2016-05-06,97.110321
2016-05-09,96.958511
2016-05-10,97.999954
2016-05-11,97.57457
2016-05-12,97.439224
2016-05-13,95.109406
2016-05-16,95.594742
2016-05-17,95.628578
2016-05-18,95.426804
2016-05-19,95.490295
2016-05-20,95.996223
2016-05-23,95.585258
2016-05-24,95.397667
2016-05-25,93.340225
2016-05-26,92.147636
2016-05-27,92.151932
2016-05-31,92.499115
2016-06-01,90.915054
2016-06-02,90.772629
2016-06-03,90.807098
2016-06-06,91.272202
2016-06-07,90.497093
2016-06-08,89.535049
2016-06-09,89.185814
2016-06-10,90.115784
2016-06-13,93.11364
2016-06-14,95.180191
2016-06-15,93.704346
2016-06-16,93.542427
2016-06-17,93.872391
2016-06-20,91.000687
2016-06-21,89.925407
2016-06-22,88.631561
2016-06-23,86.998802
2016-06-24,97.392448
2016-06-27,97.130409
2016-06-28,96.926468
2016-06-29,94.229309
2016-06-30,93.26338200000001
2016-07-01,92.421295
2016-07-05,91.759026
2016-07-06,92.197945
2016-07-07,90.219681
2016-07-08,89.707878
2016-07-11,88.978172
2016-07-12,87.456299
2016-07-13,86.683441
2016-07-14,85.765831
2016-07-15,87.755783
2016-07-18,86.762024
2016-07-19,86.156227
2016-07-20,84.755119
2016-07-21,83.927986
2016-07-22,83.858856
2016-07-25,84.040192
2016-07-26,84.543915
2016-07-27,85.386826
2016-07-28,85.936615
2016-07-29,85.813957
2016-08-01,87.588669
2016-08-02,88.075172
2016-08-03,87.819656
2016-08-04,87.152763
2016-08-05,87.119438
2016-08-08,86.106468
2016-08-09,85.831879
2016-08-10,85.185997
2016-08-11,85.442101
2016-08-12,84.281105
2016-08-15,84.490234
2016-08-16,84.128708
2016-08-17,82.503326
2016-08-18,80.994858
2016-08-19,80.621315
2016-08-22,80.709175
2016-08-23,80.3629
2016-08-24,80.37722
2016-08-25,80.224968
2016-08-26,80.615433
2016-08-29,79.815155
2016-08-30,79.541481
2016-08-31,81.336624
2016-09-01,82.019211
2016-09-02,82.422386
2016-09-06,81.894753
2016-09-07,82.785637
2016-09-08,84.334251
2016-09-09,85.174553
2016-09-12,87.890526
2016-09-13,87.835106
2016-09-14,86.412415
2016-09-15,84.526848
2016-09-16,85.87767
2016-09-19,85.935951
2016-09-20,85.175262
2016-09-21,85.609596
2016-09-22,85.556725
2016-09-23,85.120453
2016-09-26,85.293495
2016-09-27,85.403389
2016-09-28,85.909065
2016-09-29,85.614815
2016-09-30,85.962761
2016-10-03,87.157784
2016-10-04,86.911545
2016-10-05,86.847427
2016-10-06,86.599205
2016-10-07,85.895622
2016-10-11,85.437187
2016-10-12,84.499931
2016-10-13,84.337822
2016-10-14,84.224655
2016-10-17,83.503815
2016-10-18,82.980881
2016-10-19,82.936935
2016-10-20,82.974625
2016-10-21,82.752708
2016-10-24,82.665344
2016-10-25,82.526146
2016-10-26,83.847473
2016-10-27,83.546158
2016-10-28,84.296494
2016-10-31,84.045647
2016-11-01,85.279945
2016-11-02,85.864929
2016-11-03,86.15126
2016-11-04,86.799438
2016-11-07,86.130562
2016-11-08,86.280098
2016-11-09,85.543076
2016-11-10,85.610954
2016-11-14,86.879433
2016-11-15,88.002876
2016-11-16,89.442642
2016-11-17,89.724174
2016-11-18,90.820854
2016-11-21,90.368759
2016-11-22,90.723801
2016-11-23,91.551003
2016-11-25,91.372482
2016-11-28,91.064049
2016-11-29,90.555084
2016-11-30,91.259537
2016-12-01,92.964195
2016-12-02,92.883255
2016-12-05,91.861893
2016-12-06,92.032967
2016-12-07,91.01609
2016-12-08,89.680229
2016-12-09,89.903198
2016-12-12,88.930229
2016-12-13,88.346596
2016-12-14,89.644875
2016-12-15,91.772842
2016-12-16,91.299225
2016-12-19,91.020103
2016-12-20,90.848724
2016-12-21,91.392456
2016-12-22,91.412529
2016-12-23,91.705879
2016-12-27,90.62822
2016-12-28,90.818085
2016-12-29,90.898666
2016-12-30,88.00795
2017-01-03,86.415298
2017-01-04,84.560188
2017-01-05,85.055031
2017-01-06,84.752357
2017-01-09,84.601715
2017-01-10,84.374146
2017-01-11,84.747719
2017-01-12,84.537743
2017-01-13,84.352531
2017-01-17,84.539345
2017-01-18,85.49192
2017-01-19,85.592033
2017-01-20,85.647148
2017-01-23,84.967049
2017-01-24,84.383705
2017-01-25,84.51162
2017-01-26,84.527306
2017-01-27,84.017349
2017-01-30,84.318604
2017-01-31,83.744888
2017-02-01,84.380402
2017-02-02,82.578377
2017-02-03,82.206566
2017-02-06,81.520264
2017-02-07,80.720375
2017-02-08,81.256134
2017-02-09,81.072273
2017-02-10,80.893738
2017-02-13,79.907738
2017-02-14,79.376427
2017-02-15,79.990074
2017-02-16,79.740105
2017-02-17,79.1455
2017-02-21,78.691109
2017-02-22,78.055092
2017-02-23,78.09938
2017-02-24,77.859283
2017-02-27,77.372353
2017-02-28,74.888458
2017-03-01,73.68203
2017-03-02,70.841858
2017-03-03,70.405052
2017-03-06,69.378296
2017-03-07,69.487083
2017-03-08,71.081436
2017-03-09,73.423347
2017-03-10,73.32547
2017-03-13,72.799789
2017-03-14,74.017227
2017-03-15,74.803879
2017-03-16,74.53685
2017-03-17,74.623001
2017-03-20,73.882782
2017-03-21,73.697876
2017-03-22,74.194923
2017-03-23,74.597893
2017-03-24,74.876785
2017-03-27,74.908867
2017-03-28,74.036865
2017-03-29,73.468658
2017-03-30,73.930122
2017-03-31,73.266289
2017-04-03,73.281044
2017-04-04,73.598671
2017-04-05,73.244377
2017-04-06,73.48275
2017-04-07,72.877419
2017-04-10,72.452293
2017-04-11,72.676422
2017-04-12,73.053253
2017-04-13,73.347855
2017-04-17,72.744461
2017-04-18,72.540352
2017-04-19,72.910637
2017-04-20,73.947975
2017-04-21,73.401421
2017-04-24,72.881439
2017-04-25,72.299835
2017-04-26,71.789185
2017-04-27,71.317268
2017-04-28,70.165298
2017-05-01,71.509171
2017-05-02,70.862823
2017-05-03,71.110077
2017-05-04,70.846619
2017-05-05,70.703003
2017-05-08,70.107033
2017-05-09,69.224869
2017-05-10,69.033318
2017-05-11,68.501572
2017-05-12,68.203941
2017-05-15,67.202881
2017-05-16,67.304688
2017-05-17,67.450661
2017-05-18,68.256271
2017-05-19,68.18261
2017-05-22,67.377007
2017-05-23,66.876137
2017-05-24,66.921417
2017-05-25,66.974663
2017-05-26,66.879326
2017-05-30,65.922127
2017-05-31,65.587563
2017-06-01,66.343048
2017-06-02,66.363518
2017-06-05,65.846298
2017-06-06,65.951286
2017-06-07,65.959381
2017-06-08,65.909744
2017-06-09,65.623062
2017-06-12,65.564857
2017-06-13,65.253006
2017-06-14,65.84713
2017-06-15,65.311272
2017-06-16,65.250221
2017-06-19,64.898842
2017-06-20,64.297523
2017-06-21,64.520569
2017-06-22,64.817146
2017-06-23,64.456055
2017-06-26,63.771133
2017-06-27,63.294197
2017-06-28,63.021591
2017-06-29,62.990635
2017-06-30,61.929844
2017-07-03,62.517372
2017-07-05,62.209137
2017-07-06,61.357109
2017-07-07,60.979595
2017-07-10,60.064899
2017-07-11,59.522438
2017-07-12,58.783684
2017-07-13,58.723747
2017-07-14,58.274853
2017-07-17,57.922565
2017-07-18,57.216618
2017-07-19,56.960155
2017-07-20,56.792324
2017-07-21,56.362476
2017-07-24,56.142033
2017-07-25,56.025116
2017-07-26,55.937805
2017-07-27,55.594746
2017-07-28,55.380882
2017-07-31,54.859982
2017-08-01,55.15229
2017-08-02,55.899494
2017-08-03,55.637009
2017-08-04,56.159363
2017-08-07,56.14547
2017-08-08,56.944878
2017-08-09,58.97802
2017-08-10,59.910492
2017-08-11,61.009418
2017-08-14,60.709457
2017-08-15,60.765366
2017-08-16,59.956249
2017-08-17,59.6544
2017-08-18,59.864326
2017-08-21,59.587902
2017-08-22,59.45393
2017-08-23,59.55685
2017-08-24,59.646744
2017-08-25,59.556488
2017-08-28,58.528984
2017-08-29,58.555603
2017-08-30,58.579704
2017-08-31,58.098244
2017-09-01,58.810886
2017-09-05,57.813915
2017-09-06,58.168793
2017-09-07,58.607487
2017-09-08,59.278946
2017-09-11,58.783646
2017-09-12,58.366325
2017-09-13,58.037224
2017-09-14,57.848003
2017-09-15,57.859642
2017-09-18,57.365448
2017-09-19,57.007679
2017-09-20,57.062737
2017-09-21,57.790489
2017-09-22,57.147343
2017-09-25,56.2957
2017-09-26,55.572327
2017-09-27,55.626881
2017-09-28,54.905235
2017-09-29,54.380466
2017-10-02,54.585335
2017-10-03,53.202717
2017-10-04,52.172447
2017-10-05,52.110538
2017-10-06,51.778904
2017-10-10,50.41151
2017-10-11,49.592155
2017-10-12,50.010658
2017-10-13,49.486588
2017-10-16,50.056061
2017-10-17,50.000443
2017-10-18,49.578938
2017-10-19,49.904911
2017-10-20,48.758888
2017-10-23,48.064945
2017-10-24,48.18401
2017-10-25,48.433113
2017-10-26,48.752995
2017-10-27,48.80497
2017-10-30,47.43504
2017-10-31,48.424976
2017-11-01,49.405933
2017-11-02,49.926266
2017-11-03,49.404972
2017-11-06,49.448494
2017-11-07,50.321358
2017-11-08,50.423012
2017-11-09,51.645184
2017-11-10,52.449875
2017-11-13,53.478767
2017-11-14,53.794941
2017-11-15,54.871059
2017-11-16,54.678699
2017-11-17,54.506649
2017-11-20,54.551174
2017-11-21,54.395943
2017-11-22,53.755692
2017-11-24,53.894997
2017-11-27,53.186974
2017-11-28,53.483543
2017-11-29,52.750717
2017-11-30,53.169518
2017-12-01,53.384197
2017-12-04,52.800964
2017-12-05,52.196819
2017-12-06,51.274452
2017-12-07,51.64975
2017-12-08,51.846951
2017-12-11,51.525887
2017-12-12,51.496052
2017-12-13,50.220428
2017-12-14,50.200363
2017-12-15,50.764076
2017-12-18,50.677113
2017-12-19,51.064774
2017-12-20,50.993084
2017-12-21,51.401134
2017-12-22,51.632744
2017-12-26,51.266739
2017-12-27,50.638611
2017-12-28,50.71307
2017-12-29,49.761341
2018-01-02,49.253578
2018-01-03,48.355335
2018-01-04,48.879311
2018-01-05,48.04895
2018-01-08,47.860817
2018-01-09,47.350033
2018-01-10,47.166302
2018-01-11,48.111702
2018-01-12,48.303589
2018-01-16,48.509434
2018-01-17,49.342632
2018-01-18,49.970024
2018-01-19,50.644814
2018-01-22,50.71489
2018-01-23,50.598717
2018-01-24,50.927101
2018-01-25,50.877754
2018-01-26,51.142296
2018-01-29,50.897636
2018-01-30,51.04063
2018-01-31,47.913296
2018-02-01,48.400814
2018-02-02,48.006054
2018-02-05,47.631096
2018-02-06,49.833195
2018-02-07,49.993145
2018-02-08,51.486736
2018-02-09,52.894993
2018-02-12,53.898872
2018-02-13,57.79401
2018-02-14,58.442585
2018-02-15,57.979809
2018-02-16,58.590042
2018-02-20,59.840469
2018-02-21,59.823475
2018-02-22,59.808762
2018-02-23,60.368561
2018-02-26,60.090412
2018-02-27,60.645954
2018-02-28,60.05365
2018-03-01,61.817513
2018-03-02,63.357067
