DATE,LMNUF3M
1973-07-01,1.11745997709609
1973-08-01,1.13572073446189
1973-09-01,1.16572411482595
1973-10-01,1.18476073585704
1973-11-01,1.23200850505761
1973-12-01,1.17355197347603
1974-01-01,1.14043165387136
1974-02-01,1.10843585643345
1974-03-01,1.10066428949354
1974-04-01,1.11331137538832
1974-05-01,1.12962559507926
1974-06-01,1.14030891573589
1974-07-01,1.17337861298063
1974-08-01,1.21468632812682
1974-09-01,1.24247756830081
1974-10-01,1.26069633227856
1974-11-01,1.25201126765335
1974-12-01,1.25918813445875
1975-01-01,1.29031434885657
1975-02-01,1.20367754965947
1975-03-01,1.14771375191199
1975-04-01,1.10310506088417
1975-05-01,1.07731991299101
1975-06-01,1.05282202203343
1975-07-01,1.0348495224386
1975-08-01,1.01610820153399
1975-09-01,1.00241708207393
1975-10-01,0.99474911268031
1975-11-01,0.993589752106566
1975-12-01,1.01059444444494
1976-01-01,1.0507602209201
1976-02-01,0.983010072597006
1976-03-01,0.928304512586154
1976-04-01,0.892394246543589
1976-05-01,0.868789774644964
1976-06-01,0.850428527589157
1976-07-01,0.829569459411277
1976-08-01,0.820119414417223
1976-09-01,0.816019825846893
1976-10-01,0.822896793196855
1976-11-01,0.83284511641418
1976-12-01,0.843617064339065
1977-01-01,0.825191213869114
1977-02-01,0.803239924980923
1977-03-01,0.789771550255714
1977-04-01,0.786604734028455
1977-05-01,0.792969249501383
1977-06-01,0.806188887257516
1977-07-01,0.803736448530638
1977-08-01,0.807498466830009
1977-09-01,0.817625087560601
1977-10-01,0.841134265459943
1977-11-01,0.862699744648906
1977-12-01,0.861939844907536
1978-01-01,0.877277029770599
1978-02-01,0.883919267502984
1978-03-01,0.904296887906461
1978-04-01,0.924970131577569
1978-05-01,0.930274920511008
1978-06-01,0.945138375209926
1978-07-01,0.977890210759277
1978-08-01,1.01372163005278
1978-09-01,1.05777989940316
1978-10-01,1.1287797713752
1978-11-01,1.07559222047772
1978-12-01,1.03585207699726
1979-01-01,1.0220185284877
1979-02-01,1.00506833894774
1979-03-01,0.995083520100766
1979-04-01,0.965816376086502
1979-05-01,0.956501210943586
1979-06-01,0.963685809439925
1979-07-01,0.972008943438644
1979-08-01,0.999385444306273
1979-09-01,1.02152945600991
1979-10-01,1.06416279328292
1979-11-01,1.06915429373041
1979-12-01,1.06750819639937
1980-01-01,1.08716467945237
1980-02-01,1.11083917575275
1980-03-01,1.15019683393024
1980-04-01,1.10045405303844
1980-05-01,1.05669948714693
1980-06-01,1.02092668204594
1980-07-01,1.00433950015891
1980-08-01,0.96954719022149
1980-09-01,0.949496623224592
1980-10-01,0.943522189215361
1980-11-01,0.950413431083453
1980-12-01,0.935631300325358
1981-01-01,0.922980306912991
1981-02-01,0.916163261043357
1981-03-01,0.922050711434342
1981-04-01,0.907153925925401
1981-05-01,0.904720170816723
1981-06-01,0.914593423983577
1981-07-01,0.932161284885577
1981-08-01,0.958324409651109
1981-09-01,0.962981536790215
1981-10-01,0.951874711424149
1981-11-01,0.929541497902709
1981-12-01,0.917165927711744
1982-01-01,0.914087119711135
1982-02-01,0.914802548279028
1982-03-01,0.913006441321885
1982-04-01,0.92482114432449
1982-05-01,0.939583515357511
1982-06-01,0.952057204042294
1982-07-01,0.977832551553846
1982-08-01,1.0186229767413
1982-09-01,1.02097655541163
1982-10-01,1.04334143502013
1982-11-01,1.0050734785639
1982-12-01,0.968678717759001
1983-01-01,0.952138767054098
1983-02-01,0.938255212791183
1983-03-01,0.927920040671385
1983-04-01,0.92306548706672
1983-05-01,0.906489854424696
1983-06-01,0.893605573777646
1983-07-01,0.885862398981078
1983-08-01,0.87701045302397
1983-09-01,0.875510097548983
1983-10-01,0.882713791486464
1983-11-01,0.878612504703958
1983-12-01,0.876068328065587
1984-01-01,0.881629167310379
1984-02-01,0.893971002634317
1984-03-01,0.887761476333928
1984-04-01,0.895354375493102
1984-05-01,0.915709022585283
1984-06-01,0.922343901184406
1984-07-01,0.939269864153828
1984-08-01,0.959331660751646
1984-09-01,0.922480970519547
1984-10-01,0.898544791544688
1984-11-01,0.88853740920515
1984-12-01,0.887481752182546
1985-01-01,0.901182027937965
1985-02-01,0.86721066675275
1985-03-01,0.848408999948344
1985-04-01,0.837031364534784
1985-05-01,0.83639706837946
1985-06-01,0.828490549580669
1985-07-01,0.832372316355242
1985-08-01,0.844230875832082
1985-09-01,0.869390098484663
1985-10-01,0.880380747456208
1985-11-01,0.891032011805965
1985-12-01,0.890438294856371
1986-01-01,0.898821528737185
1986-02-01,0.923561483014566
1986-03-01,0.926120713135847
1986-04-01,0.930992478807851
1986-05-01,0.949092624876289
1986-06-01,0.971787504399927
1986-07-01,1.01265557606045
1986-08-01,1.02643392126791
1986-09-01,1.04155244990143
1986-10-01,1.02673892570319
1986-11-01,1.01878125329765
1986-12-01,1.02979543829231
1987-01-01,1.05540836862703
1987-02-01,1.02832175055829
1987-03-01,1.00858780060692
1987-04-01,1.00766375961087
1987-05-01,1.01358100920357
1987-06-01,1.040314110864
1987-07-01,1.08259605238518
1987-08-01,1.14483143490555
1987-09-01,1.23714111025037
1987-10-01,1.37296719730298
1987-11-01,1.24616087503509
1987-12-01,1.15574057598835
1988-01-01,1.0823732551651
1988-02-01,1.02691605828794
1988-03-01,0.968587831182905
1988-04-01,0.925893804552862
1988-05-01,0.900181276734216
1988-06-01,0.888601482401256
1988-07-01,0.859795343336264
1988-08-01,0.83968620229186
1988-09-01,0.826101367648127
1988-10-01,0.817090713584575
1988-11-01,0.815497658518993
1988-12-01,0.811996445657698
1989-01-01,0.813721515546912
1989-02-01,0.807906406280033
1989-03-01,0.807755446972627
1989-04-01,0.814937221076997
1989-05-01,0.822454647062513
1989-06-01,0.831005341228651
1989-07-01,0.84762081555868
1989-08-01,0.847395165544628
1989-09-01,0.85866808066422
1989-10-01,0.882504193965341
1989-11-01,0.887720757160686
1989-12-01,0.908098470733372
1990-01-01,0.945716006625217
1990-02-01,0.938032302888907
1990-03-01,0.944707013384472
1990-04-01,0.968084874100517
1990-05-01,0.994774615794483
1990-06-01,1.00597931752303
1990-07-01,1.03661176850918
1990-08-01,1.08374430610382
1990-09-01,1.07027806624964
1990-10-01,1.04459384507933
1990-11-01,1.02528230375622
1990-12-01,1.00082329584535
1991-01-01,0.996128768681086
1991-02-01,0.98437828555407
1991-03-01,0.951172469600389
1991-04-01,0.92777063132606
1991-05-01,0.920853575995966
1991-06-01,0.917290444257997
1991-07-01,0.903239946996911
1991-08-01,0.891241207201621
1991-09-01,0.892055951342189
1991-10-01,0.904043428115171
1991-11-01,0.927499204491399
1991-12-01,0.943917348580163
1992-01-01,0.918010280536999
1992-02-01,0.885246437424263
1992-03-01,0.861371848537514
1992-04-01,0.843416355414105
1992-05-01,0.826850510082202
1992-06-01,0.823811444996689
1992-07-01,0.813273309338512
1992-08-01,0.805289928870287
1992-09-01,0.793267131814417
1992-10-01,0.790222492766107
1992-11-01,0.795164304525999
1992-12-01,0.785861893677506
1993-01-01,0.781744150775455
1993-02-01,0.778998630710983
1993-03-01,0.776216302068414
1993-04-01,0.775724703069236
1993-05-01,0.76613939375978
1993-06-01,0.755274170845011
1993-07-01,0.74924562283259
1993-08-01,0.750579147512731
1993-09-01,0.749207735244654
1993-10-01,0.754803124774074
1993-11-01,0.762095580877547
1993-12-01,0.764022382461999
1994-01-01,0.76701582209569
1994-02-01,0.772483033951345
1994-03-01,0.781297262603803
1994-04-01,0.765590488676272
1994-05-01,0.760926166871846
1994-06-01,0.761508425333604
1994-07-01,0.758139964615043
1994-08-01,0.760474227367001
1994-09-01,0.757903350085426
1994-10-01,0.757522169550147
1994-11-01,0.764364471736405
1994-12-01,0.751901192992258
1995-01-01,0.745526379824344
1995-02-01,0.743221706428926
1995-03-01,0.736601779725602
1995-04-01,0.737296561725257
1995-05-01,0.742020266983094
1995-06-01,0.751668454263351
1995-07-01,0.757701033132304
1995-08-01,0.755455173478623
1995-09-01,0.761662434292786
1995-10-01,0.772191602080763
1995-11-01,0.769049088480507
1995-12-01,0.759976262927874
1996-01-01,0.757847026352767
1996-02-01,0.763398673743704
1996-03-01,0.774744618898849
1996-04-01,0.794089346442196
1996-05-01,0.811773384727615
1996-06-01,0.836511254085427
1996-07-01,0.864517370487276
1996-08-01,0.859451480930918
1996-09-01,0.851221497566339
1996-10-01,0.85054506216816
1996-11-01,0.855825397181478
1996-12-01,0.854382097239551
1997-01-01,0.864197305495864
1997-02-01,0.87557054462296
1997-03-01,0.894678394092651
1997-04-01,0.908244712771896
1997-05-01,0.932290762444561
1997-06-01,0.928958203978178
1997-07-01,0.935724494149725
1997-08-01,0.937149255643816
1997-09-01,0.945741741688682
1997-10-01,0.941563788426706
1997-11-01,0.929845140529448
1997-12-01,0.930568859621835
1998-01-01,0.941667498051619
1998-02-01,0.965003404374477
1998-03-01,0.972727624399185
1998-04-01,0.991120029186467
1998-05-01,1.02912675835522
1998-06-01,1.07513668404594
1998-07-01,1.14489061504721
1998-08-01,1.21842341552386
1998-09-01,1.15672828607022
1998-10-01,1.10808264753378
1998-11-01,1.07417214277016
1998-12-01,1.05259754068223
1999-01-01,1.04140191615424
1999-02-01,1.04233312472656
1999-03-01,1.03344741626343
1999-04-01,1.03813373675019
1999-05-01,1.02152655543453
1999-06-01,1.0183736072277
1999-07-01,1.01714379089452
1999-08-01,1.02595049843488
1999-09-01,1.03982841184586
1999-10-01,1.06025610542104
1999-11-01,1.08806728757691
1999-12-01,1.12167947280632
2000-01-01,1.15339723651672
2000-02-01,1.18999792857354
2000-03-01,1.1921696975941
2000-04-01,1.17051417445513
2000-05-01,1.15254092764381
2000-06-01,1.1432018749165
2000-07-01,1.12188511672664
2000-08-01,1.11695583915093
2000-09-01,1.11173809055172
2000-10-01,1.11452752770007
2000-11-01,1.12999563185356
2000-12-01,1.13804546092647
2001-01-01,1.12942303977401
2001-02-01,1.11361536062129
2001-03-01,1.09615099335004
2001-04-01,1.08555187098996
2001-05-01,1.07279639479805
2001-06-01,1.07334241565753
2001-07-01,1.08917236471671
2001-08-01,1.11627383436999
2001-09-01,1.15801088968706
2001-10-01,1.12312839972909
2001-11-01,1.09408764888139
2001-12-01,1.06564097953275
2002-01-01,1.05084104402763
2002-02-01,1.04994954245329
2002-03-01,1.06098769018817
2002-04-01,1.06788094175704
2002-05-01,1.08678686205965
2002-06-01,1.12457897329479
2002-07-01,1.16262941640715
2002-08-01,1.13729313094507
2002-09-01,1.13864782787441
2002-10-01,1.10107603111282
2002-11-01,1.07415357172296
2002-12-01,1.04379603197593
2003-01-01,1.01078086270408
2003-02-01,0.990835349453125
2003-03-01,0.981570274543538
2003-04-01,0.991857165978552
2003-05-01,0.977974613928305
2003-06-01,0.941216549257733
2003-07-01,0.923169799394459
2003-08-01,0.905323600488829
2003-09-01,0.895305978492475
2003-10-01,0.894699773737437
2003-11-01,0.861891410828883
2003-12-01,0.843986764500019
2004-01-01,0.827857370101165
2004-02-01,0.815097441908256
2004-03-01,0.811745736735094
2004-04-01,0.818123852977512
2004-05-01,0.813496488296504
2004-06-01,0.820808192630377
2004-07-01,0.835025157639412
2004-08-01,0.820720485987435
2004-09-01,0.819329992847157
2004-10-01,0.82240645028164
2004-11-01,0.83867635645413
2004-12-01,0.82571983770743
2005-01-01,0.822943533403014
2005-02-01,0.818380604722113
2005-03-01,0.819274013751183
2005-04-01,0.825401076246724
2005-05-01,0.819297245319051
2005-06-01,0.806162349865584
2005-07-01,0.802345766201238
2005-08-01,0.791785584443331
2005-09-01,0.785526236587332
2005-10-01,0.789412513716754
2005-11-01,0.790367049139807
2005-12-01,0.782819373144523
2006-01-01,0.789012107278971
2006-02-01,0.775955602845338
2006-03-01,0.768763132603517
2006-04-01,0.764154518408785
2006-05-01,0.769373311420827
2006-06-01,0.75567783917472
2006-07-01,0.752482819219628
2006-08-01,0.739511586300448
2006-09-01,0.729893512098592
2006-10-01,0.729215427504699
2006-11-01,0.721483111550858
2006-12-01,0.716751021990327
2007-01-01,0.719261618800714
2007-02-01,0.726136063830665
2007-03-01,0.736833065265018
2007-04-01,0.756624096775539
2007-05-01,0.780216558070341
2007-06-01,0.804746991637527
2007-07-01,0.834961543037565
2007-08-01,0.842462219280615
2007-09-01,0.862274322805623
2007-10-01,0.891967492996819
2007-11-01,0.933638276924105
2007-12-01,0.948463662367228
2008-01-01,0.980835219095228
2008-02-01,0.990744756938565
2008-03-01,1.00775934215992
2008-04-01,1.04311433870236
2008-05-01,1.08760881386305
2008-06-01,1.1551901777197
2008-07-01,1.19125727061015
2008-08-01,1.24889090790623
2008-09-01,1.3411444605054
2008-10-01,1.42772727726544
2008-11-01,1.39466582688174
2008-12-01,1.3639086818847
2009-01-01,1.36906445639591
2009-02-01,1.35227599303947
2009-03-01,1.31573192658934
2009-04-01,1.28399806177745
2009-05-01,1.21143110190391
2009-06-01,1.16333595086416
2009-07-01,1.14051997894459
2009-08-01,1.10117805630615
2009-09-01,1.0815064571034
2009-10-01,1.07005591949681
2009-11-01,1.04979369934874
2009-12-01,1.04141530105854
2010-01-01,1.03781428687316
2010-02-01,1.04023308733768
2010-03-01,1.0523964794182
2010-04-01,1.06529769397759
2010-05-01,1.09378619282803
2010-06-01,1.09621543230155
2010-07-01,1.09186713128725
2010-08-01,1.08885475141964
2010-09-01,1.07263999952008
2010-10-01,1.01725733370592
2010-11-01,0.984015777232712
2010-12-01,0.968164209636102
2011-01-01,0.936157462666718
2011-02-01,0.920636243599817
2011-03-01,0.908251023319604
2011-04-01,0.910882779308154
2011-05-01,0.927171504620419
2011-06-01,0.953600838794515
2011-07-01,0.997054695891206
2011-08-01,1.05042286101135
2011-09-01,1.08383920306422
2011-10-01,1.07754742762879
2011-11-01,1.01096943670611
2011-12-01,0.963937832457281
2012-01-01,0.938518267703867
2012-02-01,0.90731472789029
2012-03-01,0.888924078817185
2012-04-01,0.883738137109117
2012-05-01,0.891986313389834
2012-06-01,0.86510650736002
2012-07-01,0.8404984808483
2012-08-01,0.822090798832544
2012-09-01,0.806216588872614
2012-10-01,0.799613888677091
2012-11-01,0.795829388197199
2012-12-01,0.801527195074448
2013-01-01,0.810950456575168
2013-02-01,0.802651957363599
2013-03-01,0.806792530355446
2013-04-01,0.806299695257849
2013-05-01,0.816265997783304
2013-06-01,0.824050011768749
2013-07-01,0.841238124552171
2013-08-01,0.841140902415271
2013-09-01,0.836843853306634
2013-10-01,0.822646462533988
2013-11-01,0.817491175724714
2013-12-01,0.816446394859602
2014-01-01,0.82337297204524
2014-02-01,0.821821991443921
2014-03-01,0.813237145202094
2014-04-01,0.812264022033903
2014-05-01,0.814465032713161
2014-06-01,0.829095462264246
2014-07-01,0.850859434852629
2014-08-01,0.854961687122778
2014-09-01,0.861377121530886
2014-10-01,0.851743178552851
2014-11-01,0.841941125486206
2014-12-01,0.84154887123127
2015-01-01,0.852988436141629
2015-02-01,0.856532194216316
2015-03-01,0.84061865389739
2015-04-01,0.837850779615157
2015-05-01,0.842305554916838
2015-06-01,0.857083900512915
2015-07-01,0.882002607055707
2015-08-01,0.907418189193604
2015-09-01,0.917525785306079
2015-10-01,0.921540287180071
2015-11-01,0.915929946298371
2015-12-01,0.927525487622543
2016-01-01,0.935222407768231
2016-02-01,0.907622722326237
2016-03-01,0.895768414793317
2016-04-01,0.863894213166183
2016-05-01,0.844143761087153
2016-06-01,0.836400726683179
2016-07-01,0.837213521603987
2016-08-01,0.83291717181194
2016-09-01,0.839133563641622
2016-10-01,0.85675581701155
2016-11-01,0.867240931522886
2016-12-01,0.823077456085388
2017-01-01,0.793722664830379
2017-02-01,0.772249095798988
2017-03-01,0.757463272953145
2017-04-01,0.750523944732179
2017-05-01,0.751844655556052
2017-06-01,0.752259302162331
2017-07-01,0.754660205289991
2017-08-01,0.765222344124113
2017-09-01,0.778995707700469
2017-10-01,0.77691757224174
2017-11-01,0.781256131309297
2017-12-01,0.788701721239445
2018-01-01,0.806321020032364
2018-02-01,0.823392208441803
2018-03-01,0.821897677673486
2018-04-01,0.830545688342448
2018-05-01,0.849298248655543
2018-06-01,0.862414688496869
2018-07-01,0.888762466594059
2018-08-01,0.926658313312704
2018-09-01,0.975869267739878
2018-10-01,1.04463166737025
2018-11-01,1.07100577987291
2018-12-01,1.12131803344678
2019-01-01,1.10913952291254
2019-02-01,1.06746641618735
2019-03-01,1.04999779075953
2019-04-01,1.04911432475608
2019-05-01,1.06695189781503
2019-06-01,1.05601813229891
2019-07-01,1.03525958142321
2019-08-01,1.0360666613146
2019-09-01,1.02893925174831
2019-10-01,1.03360801349712
2019-11-01,1.05901185089676
2019-12-01,1.10183894555944
2020-01-01,1.1694684632098
2020-02-01,1.25731163889538
2020-03-01,1.34781743144934
2020-04-01,1.28584545778268
2020-05-01,1.20113280369132
2020-06-01,1.14485731987137
2020-07-01,1.11742432815361
2020-08-01,1.10673102088355
2020-09-01,1.10797387256126
2020-10-01,1.11529841100976
2020-11-01,1.1435265655777
2020-12-01,1.1011767062465
2021-01-01,1.08157038614883
2021-02-01,1.07283561300926
2021-03-01,1.03700032640888
2021-04-01,1.01031953086574
2021-05-01,0.991728658300061
2021-06-01,0.983333297493877
2021-07-01,0.981561028722578
2021-08-01,0.989321832875087
2021-09-01,1.01256305068361
2021-10-01,1.01569910783309
2021-11-01,1.02951075240001
2021-12-01,1.04922357170868
2022-01-01,1.08264569393925
2022-02-01,1.06470952855817
2022-03-01,1.06170946343444
2022-04-01,1.07868667140636
2022-05-01,1.09675462370735
2022-06-01,1.13842614203687
2022-07-01,1.1451211825275
2022-08-01,1.14503959437996
2022-09-01,1.16067035999892
2022-10-01,1.15175436214052
2022-11-01,1.12304173207071
2022-12-01,1.11488406411041
2023-01-01,1.10745754123098
2023-02-01,1.07501461790219
2023-03-01,1.05535112872636
2023-04-01,1.03756767352022
2023-05-01,1.03789452964374
2023-06-01,1.04405224634774
2023-07-01,1.03812487094837
2023-08-01,1.04500470050654
2023-09-01,1.05336357832024
2023-10-01,1.06338035917923
2023-11-01,1.07405433244873
2023-12-01,1.06847517836476
