DATE,AS30
2014-10-06,5292.625
2014-10-07,5284.781
2014-10-08,5241.618
2014-10-09,5293.334
2014-10-10,5185.729
2014-10-13,5153.137
2014-10-14,5204.02
2014-10-15,5237.956
2014-10-16,5244.282
2014-10-17,5260.071
2014-10-20,5307.319
2014-10-21,5312.465
2014-10-22,5373.295
2014-10-23,5369.949
2014-10-24,5399.307
2014-10-27,5441.95
2014-10-28,5433.961
2014-10-29,5431.133
2014-10-30,5457.08
2014-10-31,5505.018
2014-11-03,5485.036
2014-11-04,5498.242
2014-11-05,5492.81
2014-11-06,5479.196
2014-11-07,5522.103
2014-11-10,5501.423
2014-11-11,5493.994
2014-11-12,5442.983
2014-11-13,5423.458
2014-11-14,5433.816
2014-11-17,5396.631
2014-11-18,5383.097
2014-11-19,5352.455
2014-11-20,5302.451
2014-11-21,5292.08
2014-11-24,5348.982
2014-11-25,5320.862
2014-11-26,5380.271
2014-11-27,5381.355
2014-11-28,5298.112
2014-12-01,5190.674
2014-12-02,5260.035
2014-12-03,5301.234
2014-12-04,5345.407
2014-12-05,5313.641
2014-12-08,5348.936
2014-12-09,5258.262
2014-12-10,5237.104
2014-12-11,5207.414
2014-12-12,5196.851
2014-12-15,5164.591
2014-12-16,5131.031
2014-12-17,5140.648
2014-12-18,5189.708
2014-12-19,5312.74
2014-12-22,5414.093
2014-12-23,5356.406
2014-12-24,5369.5
2014-12-29,5446.951
2014-12-30,5392.328
2014-12-31,5388.6
2015-01-02,5415.027
2015-01-05,5429.457
2015-01-06,5346.157
2015-01-07,5334.495
2015-01-08,5359.415
2015-01-09,5440.118
2015-01-12,5399.53
2015-01-13,5382.097
2015-01-14,5332.239
2015-01-15,5310.597
2015-01-16,5278.775
2015-01-19,5288.997
2015-01-20,5286.817
2015-01-21,5367.414
2015-01-22,5390.476
2015-01-23,5468.193
2015-01-27,5511.465
2015-01-28,5516.557
2015-01-29,5532.234
2015-01-30,5551.583
2015-02-02,5586.532
2015-02-03,5666.207
2015-02-04,5733.707
2015-02-05,5765.468
2015-02-06,5774.673
2015-02-09,5770.149
2015-02-10,5757.439
2015-02-11,5731.72
2015-02-12,5707.724
2015-02-13,5835.513
2015-02-16,5849.522
2015-02-17,5822.313
2015-02-18,5877.914
2015-02-19,5869.83
2015-02-20,5845.632
2015-02-23,5872.376
2015-02-24,5890.016
2015-02-25,5908.559
2015-02-26,5877.857
2015-02-27,5898.484
2015-03-02,5926.33
2015-03-03,5902.873
2015-03-04,5871.488
2015-03-05,5873.712
2015-03-06,5868.594
2015-03-09,5793.047
2015-03-10,5794.256
2015-03-11,5763.312
2015-03-12,5815.98
2015-03-13,5787.964
2015-03-16,5769.684
2015-03-17,5810.953
2015-03-18,5807.985
2015-03-19,5912.465
2015-03-20,5936.256
2015-03-23,5921.034
2015-03-24,5934.535
2015-03-25,5937.089
2015-03-26,5849.731
2015-03-27,5888.937
2015-03-30,5816.257
2015-03-31,5861.923
2015-04-01,5832.918
2015-04-02,5869.743
2015-04-07,5893.2
2015-04-08,5928.313
2015-04-09,5901.506
2015-04-10,5935.364
2015-04-13,5928.058
2015-04-14,5916.241
2015-04-15,5877.331
2015-04-16,5917.616
2015-04-17,5851.542
2015-04-20,5806.814
2015-04-21,5844.029
2015-04-22,5812.811
2015-04-23,5820.258
2015-04-24,5906.773
2015-04-27,5954.847
2015-04-28,5921.455
2015-04-29,5818.172
2015-04-30,5773.673
2015-05-01,5798.806
2015-05-04,5815.891
2015-05-05,5816.207
2015-05-06,5690.944
2015-05-07,5644.76
2015-05-08,5635.378
2015-05-11,5627.575
2015-05-12,5673.078
2015-05-13,5710.838
2015-05-14,5692.494
2015-05-15,5730.037
2015-05-18,5660.044
2015-05-19,5619.374
2015-05-20,5613.995
2015-05-21,5663.566
2015-05-22,5668.208
2015-05-25,5719.923
2015-05-26,5770.366
2015-05-27,5724.195
2015-05-28,5714.647
2015-05-29,5774.948
2015-06-01,5733.962
2015-06-02,5639.932
2015-06-03,5588.327
2015-06-04,5511.305
2015-06-05,5506.497
2015-06-09,5479.717
2015-06-10,5485.986
2015-06-11,5562.601
2015-06-12,5552.14
2015-06-15,5541.522
2015-06-16,5535.215
2015-06-17,5590.264
2015-06-18,5522.655
2015-06-19,5591.527
2015-06-22,5603.091
2015-06-23,5671.418
2015-06-24,5672.744
2015-06-25,5619.909
2015-06-26,5536.13
2015-06-29,5416.572
2015-06-30,5451.196
2015-07-01,5505.956
2015-07-02,5587.928
2015-07-03,5528.007
2015-07-06,5463.287
2015-07-07,5563.956
2015-07-08,5456.484
2015-07-09,5456.341
2015-07-10,5478.113
2015-07-13,5460.414
2015-07-14,5561.894
2015-07-15,5618.987
2015-07-16,5649.793
2015-07-17,5652.544
2015-07-20,5668.99
2015-07-21,5688.508
2015-07-22,5603.527
2015-07-23,5581.347
2015-07-24,5556.804
2015-07-27,5579.16
2015-07-28,5571.019
2015-07-29,5609.615
2015-07-30,5653.069
2015-07-31,5681.688
2015-08-03,5664.311
2015-08-04,5681.871
2015-08-05,5659.482
2015-08-06,5600.117
2015-08-07,5472.331
2015-08-10,5504.946
2015-08-11,5473.109
2015-08-12,5383.545
2015-08-13,5389.001
2015-08-14,5360.009
2015-08-17,5368.639
2015-08-18,5309.43
2015-08-19,5379.827
2015-08-20,5295.546
2015-08-21,5224.814
2015-08-24,5014.177
2015-08-25,5143.819
2015-08-26,5178.896
2015-08-27,5242.641
2015-08-28,5274.696
2015-08-31,5222.08
2015-09-01,5117.076
2015-09-02,5119.445
2015-09-03,5048.689
2015-09-04,5060.769
2015-09-07,5051.013
2015-09-08,5133.452
2015-09-09,5236.892
2015-09-10,5117.031
2015-09-11,5096.308
2015-09-14,5120.472
2015-09-15,5046.647
2015-09-16,5123.607
2015-09-17,5171.152
2015-09-18,5194.32
2015-09-21,5096.39
2015-09-22,5130.757
2015-09-23,5032.536
2015-09-24,5102.347
2015-09-25,5076.665
2015-09-28,5145.109
2015-09-29,4958.123
2015-09-30,5058.598
2015-10-01,5144.126
2015-10-02,5089.24
2015-10-05,5184.127
2015-10-06,5199.024
2015-10-07,5228.432
2015-10-08,5241.425
2015-10-09,5309.217
2015-10-12,5267.372
2015-10-13,5234.584
2015-10-14,5230.383
2015-10-15,5265.631
2015-10-16,5303.748
2015-10-19,5304.574
2015-10-20,5271.609
2015-10-21,5286.47
2015-10-22,5299.602
2015-10-23,5388.129
2015-10-26,5386.28
2015-10-27,5384.567
2015-10-28,5374.405
2015-10-29,5310.235
2015-10-30,5288.564
2015-11-02,5221.278
2015-11-03,5291.177
2015-11-04,5294.82
2015-11-05,5247.878
2015-11-06,5269.724
2015-11-09,5180.27
2015-11-10,5157.704
2015-11-11,5181.084
2015-11-12,5182.154
2015-11-13,5111.761
2015-11-16,5064.49
2015-11-17,5174.276
2015-11-18,5189.091
2015-11-19,5293.25
2015-11-20,5305.454
2015-11-23,5326.469
2015-11-24,5276.984
2015-11-25,5245.151
2015-11-26,5259.749
2015-11-27,5251.395
2015-11-30,5218.192
2015-12-01,5312.618
2015-12-02,5304.711
2015-12-03,5276.713
2015-12-04,5201.467
2015-12-07,5205.943
2015-12-08,5157.979
2015-12-09,5129.863
2015-12-10,5087.495
2015-12-11,5078.634
2015-12-14,4981.868
2015-12-15,4963.863
2015-12-16,5078.742
2015-12-17,5150.589
2015-12-18,5156.497
2015-12-21,5157.846
2015-12-22,5167.677
2015-12-23,5193.545
2015-12-24,5256.1
2015-12-29,5315.576
2015-12-30,5366.447
2015-12-31,5344.6
2016-01-04,5322.786
2016-01-05,5239.249
2016-01-06,5178.01
2016-01-07,5068.753
2016-01-08,5049.409
2016-01-11,4990.691
2016-01-12,4982.154
2016-01-13,5041.637
2016-01-14,4964.075
2016-01-15,4948.505
2016-01-18,4911.848
2016-01-19,4955.096
2016-01-20,4896.909
2016-01-21,4917.646
2016-01-22,4969.561
2016-01-25,5057.073
2016-01-27,5000.791
2016-01-28,5028.071
2016-01-29,5056.596
2016-02-01,5094.262
2016-02-02,5043.954
2016-02-03,4930.761
2016-02-04,5029.259
2016-02-05,5025.624
2016-02-08,5022.092
2016-02-09,4882.603
2016-02-10,4826.486
2016-02-11,4870.858
2016-02-12,4816.606
2016-02-15,4893.442
2016-02-16,4961.593
2016-02-17,4938.372
2016-02-18,5047.107
2016-02-19,5008.28
2016-02-22,5056.558
2016-02-23,5039.126
2016-02-24,4943.264
2016-02-25,4944.741
2016-02-26,4945.093
2016-02-29,4947.9
2016-03-01,4989.6
2016-03-02,5083.452
2016-03-03,5142.204
2016-03-04,5151.054
2016-03-07,5204.675
2016-03-08,5169.486
2016-03-09,5215.713
2016-03-10,5210.92
2016-03-11,5224.833
2016-03-14,5242.367
2016-03-15,5168.628
2016-03-16,5175.694
2016-03-17,5226.374
2016-03-18,5239.348
2016-03-21,5224.896
2016-03-22,5230.785
2016-03-23,5204.312
2016-03-24,5151.616
2016-03-29,5076.167
2016-03-30,5081.487
2016-03-31,5151.788
2016-04-01,5073.785
2016-04-04,5070.059
2016-04-05,5000.406
2016-04-06,5024.565
2016-04-07,5042.322
2016-04-08,5017.996
2016-04-11,5013.191
2016-04-12,5053.655
2016-04-13,5127.194
2016-04-14,5187.71
2016-04-15,5224.089
2016-04-18,5204.937
2016-04-19,5254.659
2016-04-20,5281.167
2016-04-21,5336.391
2016-04-22,5299.243
2016-04-26,5283.627
2016-04-27,5250.949
2016-04-28,5289.384
2016-04-29,5316.004
2016-05-02,5311.997
2016-05-03,5414.995
2016-05-04,5335.592
2016-05-05,5344.527
2016-05-06,5358.571
2016-05-09,5387.835
2016-05-10,5403.883
2016-05-11,5434.79
2016-05-12,5423.433
2016-05-13,5396.265
2016-05-16,5420.347
2016-05-17,5458.469
2016-05-18,5420.455
2016-05-19,5385.558
2016-05-20,5415.179
2016-05-23,5384.88
2016-05-24,5361.903
2016-05-25,5436.782
2016-05-26,5451.919
2016-05-27,5469.722
2016-05-30,5473.563
2016-05-31,5447.802
2016-06-01,5395.172
2016-06-02,5354.229
2016-06-03,5392.546
2016-06-06,5431.005
2016-06-07,5441.021
2016-06-08,5441.12
2016-06-09,5437.436
2016-06-10,5391.565
2016-06-13,5391.565
2016-06-14,5282.523
2016-06-15,5230.373
2016-06-16,5231.736
2016-06-17,5248.283
2016-06-20,5335.572
2016-06-21,5353.253
2016-06-22,5349.529
2016-06-23,5358.571
2016-06-24,5192.829
2016-06-27,5216.228
2016-06-28,5179.65
2016-06-29,5221.009
2016-06-30,5310.405
2016-07-01,5327.036
2016-07-04,5365.2
2016-07-05,5312.824
2016-07-06,5284.713
2016-07-07,5310.987
2016-07-08,5315.554
2016-07-11,5417.54
2016-07-12,5433.216
2016-07-13,5470.305
2016-07-14,5491.82
2016-07-15,5510.099
2016-07-18,5538.903
2016-07-19,5533.866
2016-07-20,5565.875
2016-07-21,5588.674
2016-07-22,5574.332
2016-07-25,5607.513
2016-07-26,5612.558
2016-07-27,5614.998
2016-07-28,5636.736
2016-07-29,5643.963
2016-08-01,5670.141
2016-08-02,5622.147
2016-08-03,5551.351
2016-08-04,5563.353
2016-08-05,5585.635
2016-08-08,5625.708
2016-08-09,5636.691
2016-08-10,5628.24
2016-08-11,5599.385
2016-08-12,5626.301
2016-08-15,5633.81
2016-08-16,5625.668
2016-08-17,5628.145
2016-08-18,5607.275
2016-08-19,5625.366
2016-08-22,5612.325
2016-08-23,5647.126
2016-08-24,5653.567
2016-08-25,5631.431
2016-08-26,5607.355
2016-08-29,5561.505
2016-08-30,5573.532
2016-08-31,5529.408
2016-09-01,5511.203
2016-09-02,5470.569
2016-09-05,5524.416
2016-09-06,5510.422
2016-09-07,5521.142
2016-09-08,5484.551
2016-09-09,5440.451
2016-09-12,5319.104
2016-09-13,5309.992
2016-09-14,5326.62
2016-09-15,5337.115
2016-09-16,5396.735
2016-09-19,5393.684
2016-09-20,5397.324
2016-09-21,5429.414
2016-09-22,5466.321
2016-09-23,5518.648
2016-09-26,5519.111
2016-09-27,5493.698
2016-09-28,5500.191
2016-09-29,5558.23
2016-09-30,5525.151
2016-10-03,5564.842
2016-10-04,5569.891
2016-10-05,5537.008
2016-10-06,5564.779
2016-10-07,5548.472
2016-10-10,5555.452
2016-10-11,5562.186
2016-10-12,5555.19
2016-10-13,5518.258
2016-10-14,5518.472
2016-10-17,5470.88
2016-10-18,5491.968
2016-10-19,5518.43
2016-10-20,5526.195
2016-10-21,5513.853
2016-10-24,5489.059
2016-10-25,5523.28
2016-10-26,5442.134
2016-10-27,5378.403
2016-10-28,5370.897
2016-10-31,5402.442
2016-11-01,5375.223
2016-11-02,5311.0
2016-11-03,5306.554
2016-11-04,5263.118
2016-11-07,5330.92
2016-11-08,5342.224
2016-11-09,5238.33
2016-11-10,5408.889
2016-11-11,5446.605
2016-11-14,5420.291
2016-11-15,5399.769
2016-11-16,5399.598
2016-11-17,5408.93
2016-11-18,5427.532
2016-11-21,5419.346
2016-11-22,5480.599
2016-11-23,5549.89
2016-11-24,5548.958
2016-11-25,5570.5
2016-11-28,5532.598
2016-11-29,5520.458
2016-11-30,5502.381
2016-12-01,5560.363
2016-12-02,5502.633
2016-12-05,5458.028
2016-12-06,5486.575
2016-12-07,5535.372
2016-12-08,5598.956
2016-12-09,5615.783
2016-12-12,5619.12
2016-12-13,5600.713
2016-12-14,5639.682
2016-12-15,5594.986
2016-12-16,5589.68
2016-12-19,5612.827
2016-12-20,5640.013
2016-12-21,5662.038
2016-12-22,5691.775
2016-12-23,5675.1
2016-12-28,5732.377
2016-12-29,5746.686
2016-12-30,5719.1
2017-01-03,5784.629
2017-01-04,5788.227
2017-01-05,5805.143
2017-01-06,5808.982
2017-01-09,5857.694
2017-01-10,5812.974
2017-01-11,5823.726
2017-01-12,5821.611
2017-01-13,5776.798
2017-01-16,5802.971
2017-01-17,5754.673
2017-01-18,5733.734
2017-01-19,5745.396
2017-01-20,5709.695
2017-01-23,5668.007
2017-01-24,5706.307
2017-01-25,5725.997
2017-01-27,5765.562
2017-01-30,5714.312
2017-01-31,5674.996
2017-02-01,5704.004
2017-02-02,5696.391
2017-02-03,5672.48
2017-02-06,5665.398
2017-02-07,5672.588
2017-02-08,5703.389
2017-02-09,5717.741
2017-02-10,5771.586
2017-02-13,5812.895
2017-02-14,5810.892
2017-02-15,5859.127
2017-02-16,5863.02
2017-02-17,5850.977
2017-02-20,5840.527
2017-02-21,5835.41
2017-02-22,5850.117
2017-02-23,5832.539
2017-02-24,5786.884
2017-02-27,5773.761
2017-02-28,5761.043
2017-03-01,5750.856
2017-03-02,5820.662
2017-03-03,5775.415
2017-03-06,5788.486
2017-03-07,5801.945
2017-03-08,5799.487
2017-03-09,5780.506
2017-03-10,5811.163
2017-03-13,5794.636
2017-03-14,5798.119
2017-03-15,5813.684
2017-03-16,5827.454
2017-03-17,5840.768
2017-03-20,5820.509
2017-03-21,5819.491
2017-03-22,5731.962
2017-03-23,5754.021
2017-03-24,5796.076
2017-03-27,5789.234
2017-03-28,5860.411
2017-03-29,5910.7
2017-03-30,5931.841
2017-03-31,5903.835
2017-04-03,5909.711
2017-04-04,5895.755
2017-04-05,5915.925
2017-04-06,5897.324
2017-04-07,5902.566
2017-04-10,5948.867
2017-04-11,5964.613
2017-04-12,5968.92
2017-04-13,5925.869
2017-04-18,5868.714
2017-04-19,5839.915
2017-04-20,5854.408
2017-04-21,5885.647
2017-04-24,5900.719
2017-04-26,5936.775
2017-04-27,5944.426
2017-04-28,5947.588
2017-05-01,5976.427
2017-05-02,5971.436
2017-05-03,5919.943
2017-05-04,5904.518
2017-05-05,5863.808
2017-05-08,5897.833
2017-05-09,5874.534
2017-05-10,5911.091
2017-05-11,5912.03
2017-05-12,5870.908
2017-05-15,5868.353
2017-05-16,5882.189
2017-05-17,5821.204
2017-05-18,5775.537
2017-05-19,5768.946
2017-05-22,5811.238
2017-05-23,5802.794
2017-05-24,5811.55
2017-05-25,5828.784
2017-05-26,5792.056
2017-05-29,5747.672
2017-05-30,5755.968
2017-05-31,5761.291
2017-06-01,5772.484
2017-06-02,5821.109
2017-06-05,5792.07
2017-06-06,5708.085
2017-06-07,5707.771
2017-06-08,5714.794
2017-06-09,5715.462
2017-06-13,5801.835
2017-06-14,5862.236
2017-06-15,5796.678
2017-06-16,5808.045
2017-06-19,5835.524
2017-06-20,5792.286
2017-06-21,5703.219
2017-06-22,5742.269
2017-06-23,5754.552
2017-06-26,5758.424
2017-06-27,5752.532
2017-06-28,5796.07
2017-06-29,5855.85
2017-06-30,5764.039
2017-07-03,5727.48
2017-07-04,5819.645
2017-07-05,5800.951
2017-07-06,5797.531
2017-07-07,5743.897
2017-07-10,5762.869
2017-07-11,5768.465
2017-07-12,5717.694
2017-07-13,5779.131
2017-07-14,5808.67
2017-07-17,5800.757
2017-07-18,5738.15
2017-07-19,5779.366
2017-07-20,5805.711
2017-07-21,5771.186
2017-07-24,5738.028
2017-07-25,5775.277
2017-07-26,5823.303
2017-07-27,5832.219
2017-07-28,5755.238
2017-07-31,5773.909
2017-08-01,5820.628
2017-08-02,5794.542
2017-08-03,5786.827
2017-08-04,5773.308
2017-08-07,5824.469
2017-08-08,5795.709
2017-08-09,5816.4
2017-08-10,5810.584
2017-08-11,5743.519
2017-08-14,5778.632
2017-08-15,5803.993
2017-08-16,5830.823
2017-08-17,5827.246
2017-08-18,5798.508
2017-08-21,5780.02
2017-08-22,5804.766
2017-08-23,5792.689
2017-08-24,5801.663
2017-08-25,5803.415
2017-08-28,5771.221
2017-08-29,5733.624
2017-08-30,5733.84
2017-08-31,5776.252
2017-09-01,5786.144
2017-09-04,5763.77
2017-09-05,5767.816
2017-09-06,5752.865
2017-09-07,5753.815
2017-09-08,5739.447
2017-09-11,5775.055
2017-09-12,5806.392
2017-09-13,5803.995
2017-09-14,5798.409
2017-09-15,5755.84
2017-09-18,5778.982
2017-09-19,5772.376
2017-09-20,5769.711
2017-09-21,5716.733
2017-09-22,5740.571
2017-09-25,5741.737
2017-09-26,5729.609
2017-09-27,5725.516
2017-09-28,5731.543
2017-09-29,5744.864
2017-10-02,5791.337
2017-10-03,5764.191
2017-10-04,5719.645
2017-10-05,5720.311
2017-10-06,5777.432
2017-10-09,5805.141
2017-10-10,5807.077
2017-10-11,5840.796
2017-10-12,5864.099
2017-10-13,5884.747
2017-10-16,5917.237
2017-10-17,5958.079
2017-10-18,5954.821
2017-10-19,5959.77
2017-10-20,5968.62
2017-10-23,5957.183
2017-10-24,5962.508
2017-10-25,5972.686
2017-10-26,5982.545
2017-10-27,5969.28
2017-10-30,5983.72
2017-10-31,5976.396
2017-11-01,6005.485
2017-11-02,6002.156
2017-11-03,6030.324
2017-11-06,6027.188
2017-11-07,6087.359
2017-11-08,6089.148
2017-11-09,6122.411
2017-11-10,6104.271
2017-11-13,6097.202
2017-11-14,6048.71
2017-11-15,6012.324
2017-11-16,6023.539
2017-11-17,6038.264
2017-11-20,6027.968
2017-11-21,6044.2
2017-11-22,6067.609
2017-11-23,6066.6
2017-11-24,6049.4
2017-11-27,6070.375
2017-11-28,6081.5
2017-11-29,6107.1
2017-11-30,6053.7
2017-12-01,6071.6
2017-12-04,6070.624
2017-12-05,6066.4
2017-12-06,6041.0
2017-12-07,6067.9
2017-12-08,6074.6
2017-12-11,6081.868
2017-12-12,6083.4
2017-12-13,6093.9
2017-12-14,6111.5
2017-12-15,6085.4
2017-12-18,6129.958
2017-12-19,6160.9
2017-12-20,6163.8
2017-12-21,6158.1
2017-12-22,6178.2
2017-12-27,6180.3
2017-12-28,6174.4
2017-12-29,6176.3
2018-01-02,6160.2
2018-01-03,6175.274
2018-01-04,6185.375
2018-01-05,6229.715
2018-01-08,6236.527
2018-01-09,6241.459
2018-01-10,6205.857
2018-01-11,6176.241
2018-01-12,6176.843
2018-01-15,6187.749
2018-01-16,6165.948
2018-01-17,6134.344
2018-01-18,6130.372
2018-01-19,6119.295
2018-01-22,6106.198
2018-01-23,6150.688
2018-01-24,6168.815
2018-01-25,6164.747
2018-01-29,6187.587
2018-01-30,6135.269
2018-01-31,6146.474
2018-02-01,6198.79
2018-02-02,6229.848
2018-02-05,6128.427
2018-02-06,5930.219
2018-02-07,5981.538
2018-02-08,5995.159
2018-02-09,5937.457
2018-02-12,5919.702
2018-02-13,5956.959
2018-02-14,5940.037
2018-02-15,6008.694
2018-02-16,6004.782
2018-02-19,6043.972
2018-02-20,6045.57
2018-02-21,6047.269
2018-02-22,6057.705
2018-02-23,6105.209
2018-02-26,6146.144
2018-02-27,6159.27
2018-02-28,6117.337
2018-03-01,6075.689
2018-03-02,6028.374
2018-03-05,5996.395
2018-03-06,6061.46
2018-03-07,6005.356
2018-03-08,6046.584
2018-03-09,6069.148
2018-03-12,6101.371
2018-03-13,6077.149
2018-03-14,6042.649
2018-03-15,6027.646
2018-03-16,6054.943
2018-03-19,6064.661
2018-03-20,6040.756
2018-03-21,6053.081
2018-03-22,6043.216
2018-03-23,5928.998
2018-03-26,5901.433
2018-03-27,5943.739
2018-03-28,5899.245
2018-03-29,5868.912
2018-04-03,5859.146
2018-04-04,5863.718
2018-04-05,5887.973
2018-04-06,5886.869
2018-04-09,5904.729
2018-04-10,5951.75
2018-04-11,5925.782
2018-04-12,5911.386
2018-04-13,5924.666
2018-04-16,5932.981
2018-04-17,5934.349
2018-04-18,5956.261
2018-04-19,5976.361
2018-04-20,5964.385
2018-04-23,5975.957
2018-04-24,6009.393
2018-04-26,6003.017
2018-04-27,6042.884
2018-04-30,6071.614
2018-05-01,6100.04
2018-05-02,6136.66
2018-05-03,6186.99
2018-05-04,6155.372
2018-05-07,6175.639
2018-05-08,6183.243
2018-05-09,6204.443
2018-05-10,6215.856
2018-05-11,6216.414
2018-05-14,6234.954
2018-05-15,6198.743
2018-05-16,6208.128
2018-05-17,6197.2
2018-05-18,6190.9
2018-05-21,6190.192
2018-05-22,6149.867
2018-05-23,6140.255
2018-05-24,6144.058
2018-05-25,6140.951
2018-05-28,6113.623
2018-05-29,6121.744
2018-05-30,6093.801
2018-05-31,6123.485
2018-06-01,6104.04
2018-06-04,6138.6
2018-06-05,6108.512
2018-06-06,6137.444
2018-06-07,6169.429
2018-06-08,6156.773
2018-06-12,6164.815
2018-06-13,6133.136
2018-06-14,6129.601
2018-06-15,6205.34
2018-06-18,6212.763
2018-06-19,6208.881
2018-06-20,6274.564
2018-06-21,6332.858
2018-06-22,6322.106
2018-06-25,6308.654
2018-06-26,6292.096
2018-06-27,6290.49
2018-06-28,6305.79
2018-06-29,6289.683
2018-07-02,6273.25
2018-07-03,6302.824
2018-07-04,6273.681
2018-07-05,6302.914
2018-07-06,6355.675
2018-07-09,6366.398
2018-07-10,6342.761
2018-07-11,6300.212
2018-07-12,6349.77
2018-07-13,6351.876
2018-07-16,6326.697
2018-07-17,6288.448
2018-07-18,6329.142
2018-07-19,6355.017
2018-07-20,6377.363
2018-07-23,6320.088
2018-07-24,6355.191
2018-07-25,6341.707
2018-07-26,6337.58
2018-07-27,6391.489
2018-07-30,6368.766
2018-07-31,6366.158
2018-08-01,6362.145
2018-08-02,6327.732
2018-08-03,6326.399
2018-08-06,6358.996
2018-08-07,6340.841
2018-08-08,6354.852
2018-08-09,6383.579
2018-08-10,6366.809
2018-08-13,6341.25
2018-08-14,6386.166
2018-08-15,6415.673
2018-08-16,6412.629
2018-08-17,6426.199
2018-08-20,6435.133
2018-08-21,6382.996
2018-08-22,6373.834
2018-08-23,6360.312
2018-08-24,6357.871
2018-08-27,6381.064
2018-08-28,6413.564
2018-08-29,6456.967
2018-08-30,6460.535
2018-08-31,6427.832
2018-09-03,6416.525
2018-09-04,6398.853
2018-09-05,6339.18
2018-09-06,6267.843
2018-09-07,6252.337
2018-09-10,6249.698
2018-09-11,6287.649
2018-09-12,6283.865
2018-09-13,6239.884
2018-09-14,6276.35
2018-09-17,6293.904
2018-09-18,6269.496
2018-09-19,6296.998
2018-09-20,6276.869
2018-09-21,6305.447
2018-09-24,6299.492
2018-09-25,6299.066
2018-09-26,6307.78
2018-09-27,6299.333
2018-09-28,6325.514
2018-10-01,6292.678
2018-10-02,6245.816
2018-10-03,6265.224
2018-10-04,6293.876
2018-10-05,6301.125
2018-10-08,6218.634
2018-10-09,6155.459
2018-10-10,6163.785
2018-10-11,5993.483
2018-10-12,6006.562
2018-10-15,5948.014
2018-10-16,5977.818
2018-10-17,6047.133
2018-10-18,6050.083
2018-10-19,6042.752
2018-10-22,6006.162
2018-10-23,5944.853
2018-10-24,5926.522
2018-10-25,5759.506
2018-10-26,5759.62
2018-10-29,5813.755
2018-10-30,5887.887
2018-10-31,5913.314
2018-11-01,5925.927
2018-11-02,5935.825
2018-11-05,5904.797
2018-11-06,5958.72
2018-11-07,5981.959
2018-11-08,6015.918
2018-11-09,6011.018
2018-11-12,6027.213
2018-11-13,5922.61
2018-11-14,5822.288
2018-11-15,5825.214
2018-11-16,5830.0
2018-11-19,5786.385
2018-11-20,5759.239
2018-11-21,5722.126
2018-11-22,5770.311
2018-11-23,5793.412
2018-11-26,5749.587
2018-11-27,5802.769
2018-11-28,5791.8
2018-11-29,5835.725
2018-11-30,5749.309
2018-12-03,5856.258
2018-12-04,5797.537
2018-12-05,5749.095
2018-12-06,5736.714
2018-12-07,5757.884
2018-12-10,5627.482
2018-12-11,5651.211
2018-12-12,5727.258
2018-12-13,5735.251
2018-12-14,5678.823
2018-12-17,5732.865
2018-12-18,5661.847
2018-12-19,5649.973
2018-12-20,5572.911
2018-12-21,5533.264
2018-12-24,5559.637
2018-12-27,5662.077
2018-12-28,5715.96
2018-12-31,5709.437
2019-01-02,5625.556
2019-01-03,5694.622
2019-01-04,5676.957
2019-01-07,5744.474
2019-01-08,5783.293
2019-01-09,5838.356
2019-01-10,5853.933
2019-01-11,5834.844
2019-01-14,5833.229
2019-01-15,5871.76
2019-01-16,5893.709
2019-01-17,5909.833
2019-01-18,5941.207
2019-01-21,5953.533
2019-01-22,5924.283
2019-01-23,5908.723
2019-01-24,5930.541
2019-01-25,5971.054
2019-01-29,5939.541
2019-01-30,5951.162
2019-01-31,5937.285
2019-02-01,5935.302
2019-02-04,5962.981
2019-02-05,6068.143
2019-02-06,6091.837
2019-02-07,6159.083
2019-02-08,6136.154
2019-02-11,6128.572
2019-02-12,6148.698
2019-02-13,6140.181
2019-02-14,6139.594
2019-02-15,6148.583
2019-02-18,6170.7
2019-02-19,6184.202
2019-02-20,6175.762
2019-02-21,6214.621
2019-02-22,6241.88
2019-02-25,6263.572
2019-02-26,6209.042
2019-02-27,6233.588
2019-02-28,6252.663
2019-03-01,6273.837
2019-03-04,6302.514
2019-03-05,6281.358
2019-03-06,6326.762
2019-03-07,6344.214
2019-03-08,6287.076
2019-03-11,6263.279
2019-03-12,6260.574
2019-03-13,6246.013
2019-03-14,6266.791
2019-03-15,6271.6
2019-03-18,6283.584
2019-03-19,6276.572
2019-03-20,6251.767
2019-03-21,6253.493
2019-03-22,6280.872
2019-03-25,6208.723
2019-03-26,6213.126
2019-03-27,6217.63
2019-03-28,6256.535
2019-03-29,6261.73
2019-04-01,6299.681
2019-04-02,6327.817
2019-04-03,6368.726
2019-04-04,6320.419
2019-04-05,6270.584
2019-04-08,6310.761
2019-04-09,6315.491
2019-04-10,6316.456
2019-04-11,6294.061
2019-04-12,6347.001
2019-04-15,6347.856
2019-04-16,6372.259
2019-04-17,6350.25
2019-04-18,6349.87
2019-04-23,6411.07
2019-04-24,6470.612
2019-04-26,6473.164
2019-04-29,6449.64
2019-04-30,6418.376
2019-05-01,6466.475
2019-05-02,6430.018
2019-05-03,6427.2
2019-05-06,6369.851
2019-05-07,6383.488
2019-05-08,6351.756
2019-05-09,6373.2
2019-05-10,6393.134
2019-05-13,6381.301
2019-05-14,6327.198
2019-05-15,6370.897
